,date,nu
4552,2020-06-18,8.121921705058037e-07
4553,2020-06-19,8.188846654900143e-07
4554,2020-06-20,8.206607090422009e-07
4555,2020-06-21,8.149992212457908e-07
4556,2020-06-22,8.118423908950996e-07
4557,2020-06-23,8.050701797810923e-07
4558,2020-06-24,8.048977382698446e-07
4559,2020-06-25,8.002643484857334e-07
4560,2020-06-26,7.943221311852791e-07
4561,2020-06-27,7.914616700042338e-07
4562,2020-06-28,7.953357083995869e-07
4563,2020-06-29,7.973691626898221e-07
4564,2020-06-30,7.949976165170586e-07
4565,2020-07-01,7.914616700042338e-07
4566,2020-07-02,7.899540611118142e-07
4567,2020-07-03,7.892855062653583e-07
4568,2020-07-04,7.917973275869961e-07
4569,2020-07-05,7.907910463489482e-07
4570,2020-07-06,7.985592388401412e-07
4571,2020-07-07,8.018039982577081e-07
4572,2020-07-08,7.926374817502447e-07
4573,2020-07-09,7.923012467698658e-07
4574,2020-07-10,7.892855062653583e-07
4575,2020-07-11,7.881177399198749e-07
4576,2020-07-12,7.970296688408366e-07
4577,2020-07-13,8.012902486203527e-07
4578,2020-07-14,7.980488539304155e-07
4579,2020-07-15,7.953357083995869e-07
4580,2020-07-16,7.987294847171359e-07
4581,2020-07-17,8.038643451127876e-07
4582,2020-07-18,8.111435635762438e-07
4583,2020-07-19,8.081843945500867e-07
4584,2020-07-20,8.057605449280389e-07
4585,2020-07-21,8.095747615801785e-07
4586,2020-07-22,8.167616207267569e-07
4587,2020-07-23,8.235153911264129e-07
4588,2020-07-24,8.222644910485165e-07
4589,2020-07-25,8.148233202671228e-07
4590,2020-07-26,8.135937341012394e-07
4591,2020-07-27,8.15175183766256e-07
4592,2020-07-28,8.111435635762438e-07
4593,2020-07-29,8.08879093939567e-07
4594,2020-07-30,8.045530347774827e-07
4595,2020-07-31,7.982189234747632e-07
4596,2020-08-01,7.997521964648656e-07
4597,2020-08-02,8.127172980206906e-07
4598,2020-08-03,8.169382002979834e-07
4599,2020-08-04,8.090529200036327e-07
4600,2020-08-05,8.054152424768595e-07
4601,2020-08-06,8.06624851492668e-07
4602,2020-08-07,8.019753667801098e-07
4603,2020-08-08,8.009480451874637e-07
4604,2020-08-09,8.009480451874637e-07
4605,2020-08-10,7.946597575193223e-07
4606,2020-08-11,7.917973275869961e-07
4607,2020-08-12,7.839699216954935e-07
4608,2020-08-13,7.810053556599503e-07
4609,2020-08-14,7.831446037308671e-07
4610,2020-08-15,7.839699216954935e-07
4611,2020-08-16,7.823206932228183e-07
4612,2020-08-17,7.823206932228183e-07
4613,2020-08-18,7.813338537951788e-07
4614,2020-08-19,7.902886828197047e-07
4615,2020-08-20,7.960125917047172e-07
4616,2020-08-21,7.978788431076802e-07
4617,2020-08-22,7.992405754614756e-07
4618,2020-08-23,7.95674033388266e-07
4619,2020-08-24,7.946597575193223e-07
4620,2020-08-25,7.939847372940916e-07
4621,2020-08-26,8.198680003050211e-07
4622,2020-08-27,8.197682495016914e-07
4623,2020-08-28,8.152425395476408e-07
4624,2020-08-29,8.214628587715716e-07
4625,2020-08-30,8.447572745251194e-07
4626,2020-08-31,8.476437538427927e-07
4627,2020-09-01,8.230720686487906e-07
4628,2020-09-02,8.119534856561212e-07
4629,2020-09-03,8.063144978434268e-07
4630,2020-09-04,8.090466637792776e-07
4631,2020-09-05,8.328199192574308e-07
4632,2020-09-06,8.633291179856235e-07
4633,2020-09-07,8.768207294544064e-07
4634,2020-09-08,8.66494857274439e-07
4635,2020-09-09,8.586634810015359e-07
4636,2020-09-10,8.568855879270776e-07
4637,2020-09-11,8.518908804762464e-07
4638,2020-09-12,8.671889315825616e-07
4639,2020-09-13,8.672850936974293e-07
4640,2020-09-14,8.483146274319164e-07
4641,2020-09-15,8.401982224696662e-07
4642,2020-09-16,8.449943439200947e-07
4643,2020-09-17,8.344980653542932e-07
4644,2020-09-18,8.339099748880602e-07
4645,2020-09-19,8.305029438909114e-07
4646,2020-09-20,8.487737546938241e-07
4647,2020-09-21,8.560985198507607e-07
4648,2020-09-22,8.631479914947652e-07
4649,2020-09-23,8.638256085881309e-07
4650,2020-09-24,8.720421627504486e-07
4651,2020-09-25,8.564541966676151e-07
4652,2020-09-26,8.448144743496908e-07
4653,2020-09-27,8.456079179691237e-07
4654,2020-09-28,8.461173677771325e-07
4655,2020-09-29,8.414999561765557e-07
4656,2020-09-30,9.176820600722222e-07
4657,2020-10-01,8.922779403059462e-07
4658,2020-10-02,8.947464547285732e-07
4659,2020-10-03,8.985311379234925e-07
4660,2020-10-04,8.819014912026487e-07
4661,2020-10-05,8.58185060088001e-07
4662,2020-10-06,8.554453554661249e-07
4663,2020-10-07,8.411525991100168e-07
4664,2020-10-08,8.388243162694884e-07
4665,2020-10-09,8.487380905056696e-07
4666,2020-10-10,8.629888179136628e-07
4667,2020-10-11,8.449718277502121e-07
4668,2020-10-12,8.528930548298883e-07
4669,2020-10-13,8.660929878653705e-07
4670,2020-10-14,8.597479430570976e-07
4671,2020-10-15,8.483705027083145e-07
4672,2020-10-16,8.676969770250745e-07
4673,2020-10-17,8.659820232276267e-07
4674,2020-10-18,8.725918744869165e-07
4675,2020-10-19,8.981661106211444e-07
4676,2020-10-20,8.726925446011139e-07
4677,2020-10-21,9.020572975561923e-07
4678,2020-10-22,8.999150618888444e-07
4679,2020-10-23,8.913284932705783e-07
4680,2020-10-24,8.797726008385979e-07
4681,2020-10-25,8.884573092228544e-07
4682,2020-10-26,8.670263957478976e-07
4683,2020-10-27,8.575425394890741e-07
4684,2020-10-28,8.557796235950067e-07
4685,2020-10-29,8.486370976826065e-07
4686,2020-10-30,8.894391499259373e-07
4687,2020-10-31,8.85862919413101e-07
4688,2020-11-01,8.690862398985846e-07
4689,2020-11-02,9.435856874337755e-07
4690,2020-11-03,9.631059937182615e-07
4691,2020-11-04,9.252338866578567e-07
4692,2020-11-05,9.143207587427694e-07
4693,2020-11-06,9.091347024782261e-07
4694,2020-11-07,9.049795011807319e-07
4695,2020-11-08,9.164457319755545e-07
4696,2020-11-09,8.90997132900534e-07
4697,2020-11-10,8.927339417635253e-07
4698,2020-11-11,8.850248343559986e-07
4699,2020-11-12,8.819649159706426e-07
4700,2020-11-13,9.049499307937378e-07
4701,2020-11-14,9.002111777972905e-07
4702,2020-11-15,8.789156086029489e-07
4703,2020-11-16,8.951645298009998e-07
4704,2020-11-17,9.513236240437622e-07
4705,2020-11-18,9.757723448958852e-07
4706,2020-11-19,9.59716788266075e-07
4707,2020-11-20,9.571760113395823e-07
4708,2020-11-21,9.536743867149357e-07
4709,2020-11-22,9.424111910709345e-07
4710,2020-11-23,9.742988639456745e-07
4711,2020-11-24,9.625174120849544e-07
4712,2020-11-25,9.378459102184513e-07
4713,2020-11-26,9.329814668835455e-07
4714,2020-11-27,9.300422510280488e-07
4715,2020-11-28,9.254460144841052e-07
4716,2020-11-29,9.235786781763303e-07
4717,2020-11-30,9.604077649897639e-07
4718,2020-12-01,1.161170374905166e-06
4719,2020-12-02,1.179041103633138e-06
4720,2020-12-03,1.0566297430423927e-06
4721,2020-12-04,1.0013077354540756e-06
4722,2020-12-05,9.758009029202159e-07
4723,2020-12-06,1.0224932810346496e-06
4724,2020-12-07,1.0605191480025661e-06
4725,2020-12-08,1.2090688222539415e-06
4726,2020-12-09,1.2025557443280426e-06
4727,2020-12-10,1.1043502738184148e-06
4728,2020-12-11,1.0684840428226995e-06
4729,2020-12-12,1.0319021841457717e-06
4730,2020-12-13,9.981049021245103e-07
4731,2020-12-14,9.873644391412801e-07
4732,2020-12-15,1.0019177156818254e-06
4733,2020-12-16,9.8453409022096e-07
4734,2020-12-17,1.0221573391323064e-06
4735,2020-12-18,1.2088413498027246e-06
4736,2020-12-19,1.093785852044157e-06
4737,2020-12-20,1.0072846877445702e-06
4738,2020-12-21,1.0230269358455468e-06
4739,2020-12-22,1.0997612115628143e-06
4740,2020-12-23,1.0434143027315062e-06
4741,2020-12-24,9.95416199153245e-07
4742,2020-12-25,1.247369940032224e-06
4743,2020-12-26,1.283362092889666e-06
4744,2020-12-27,1.1567058179408837e-06
4745,2020-12-28,1.0794243779143994e-06
4746,2020-12-29,1.0584969744880758e-06
4747,2020-12-30,1.0337027330889296e-06
4748,2020-12-31,1.0056056079886779e-06
4749,2021-01-01,9.900258266039992e-07
4750,2021-01-02,9.865377246873696e-07
4751,2021-01-03,9.931199981286973e-07
4752,2021-01-04,1.0767104723147806e-06
4753,2021-01-05,1.098923845454968e-06
4754,2021-01-06,1.0942689724314294e-06
4755,2021-01-07,1.044535697600926e-06
4756,2021-01-08,1.0461434267596005e-06
4757,2021-01-09,1.1955300841902062e-06
4758,2021-01-10,1.219506851325151e-06
4759,2021-01-11,1.053551409259269e-06
4760,2021-01-12,1.060753050191324e-06
4761,2021-01-13,1.1381105320031057e-06
4762,2021-01-14,1.1173298794130683e-06
4763,2021-01-15,1.0854789484618766e-06
4764,2021-01-16,1.1102187279122308e-06
4765,2021-01-17,1.151845116865515e-06
4766,2021-01-18,1.100470652049004e-06
4767,2021-01-19,1.1058064916288269e-06
4768,2021-01-20,1.0719921640203674e-06
4769,2021-01-21,1.0629440925261657e-06
4770,2021-01-22,1.0461708745692488e-06
4771,2021-01-23,1.0439466906337486e-06
4772,2021-01-24,1.0146428423413475e-06
4773,2021-01-25,9.904138508108641e-07
4774,2021-01-26,9.704373947570871e-07
4775,2021-01-27,9.553478849108997e-07
4776,2021-01-28,1.0554831422681608e-06
4777,2021-01-29,1.1435452680950513e-06
4778,2021-01-30,1.0626132797101156e-06
4779,2021-01-31,1.0164332126078138e-06
4780,2021-02-01,1.087626141283851e-06
4781,2021-02-02,1.2473016291965114e-06
4782,2021-02-03,1.2322271764247925e-06
4783,2021-02-04,1.1965920808707935e-06
4784,2021-02-05,1.0642020147135264e-06
4785,2021-02-06,1.0306227581914778e-06
4786,2021-02-07,1.0056212273900097e-06
4787,2021-02-08,9.865761450319994e-07
4788,2021-02-09,9.540785111173918e-07
4789,2021-02-10,9.454556937204291e-07
4790,2021-02-11,9.589042280604738e-07
4791,2021-02-12,9.474332384008845e-07
4792,2021-02-13,9.397540963165305e-07
4793,2021-02-14,9.170697890285176e-07
4794,2021-02-15,9.115352604062836e-07
4795,2021-02-16,9.467739764224676e-07
4796,2021-02-17,9.5704200470991e-07
4797,2021-02-18,9.069942159343779e-07
4798,2021-02-19,9.229980958490366e-07
4799,2021-02-20,1.0896805311820273e-06
4800,2021-02-21,1.0310327439971888e-06
4801,2021-02-22,9.597440776101663e-07
4802,2021-02-23,9.690274905409124e-07
4803,2021-02-24,9.572505351747416e-07
4804,2021-02-25,9.607626551756794e-07
4805,2021-02-26,9.419687400001299e-07
4806,2021-02-27,9.226248582929829e-07
4807,2021-02-28,9.16536594369005e-07
4808,2021-03-01,8.9675088186161e-07
4809,2021-03-02,9.045992956687277e-07
4810,2021-03-03,9.530529497081377e-07
4811,2021-03-04,1.0695091404906659e-06
4812,2021-03-05,1.0083559143700629e-06
4813,2021-03-06,1.0152678806362022e-06
4814,2021-03-07,1.080054583221518e-06
4815,2021-03-08,1.0860446398057294e-06
4816,2021-03-09,1.0457566030114606e-06
4817,2021-03-10,1.014211120818101e-06
4818,2021-03-11,9.913762387453965e-07
4819,2021-03-12,9.810880849047568e-07
4820,2021-03-13,9.750208799854021e-07
4821,2021-03-14,9.505712671461753e-07
4822,2021-03-15,9.465546129808172e-07
4823,2021-03-16,9.350735837196289e-07
4824,2021-03-17,9.238947817390486e-07
4825,2021-03-18,9.08026497257967e-07
4826,2021-03-19,9.66570550482254e-07
4827,2021-03-20,1.047812722227818e-06
4828,2021-03-21,1.1114500821486012e-06
4829,2021-03-22,1.063448327216663e-06
4830,2021-03-23,1.0075278977466102e-06
4831,2021-03-24,9.513019573778332e-07
4832,2021-03-25,9.155902470422152e-07
4833,2021-03-26,9.020778481037611e-07
4834,2021-03-27,9.009554296262193e-07
4835,2021-03-28,8.85246271115058e-07
4836,2021-03-29,9.061359709810553e-07
4837,2021-03-30,8.876774914593999e-07
4838,2021-03-31,8.921220383129018e-07
4839,2021-04-01,9.467669106251481e-07
4840,2021-04-02,1.098112397495988e-06
4841,2021-04-03,1.0752007649354474e-06
4842,2021-04-04,1.0230422142007174e-06
4843,2021-04-05,9.96730221010227e-07
4844,2021-04-06,9.789493945726158e-07
4845,2021-04-07,9.672802476952316e-07
4846,2021-04-08,9.566608271737946e-07
4847,2021-04-09,9.432154378419668e-07
4848,2021-04-10,9.328475756361245e-07
4849,2021-04-11,9.680062719905816e-07
4850,2021-04-12,9.585983614180244e-07
4851,2021-04-13,9.232554510753063e-07
4852,2021-04-14,9.232206697974735e-07
4853,2021-04-15,9.203169925873837e-07
4854,2021-04-16,9.218377420901442e-07
4855,2021-04-17,8.954591656404405e-07
4856,2021-04-18,8.835378113621929e-07
4857,2021-04-19,9.151845192897878e-07
4858,2021-04-20,9.058219673325437e-07
4859,2021-04-21,9.061783644922609e-07
4860,2021-04-22,9.470698253416733e-07
4861,2021-04-23,9.364111739543295e-07
4862,2021-04-24,8.92360934140764e-07
4863,2021-04-25,8.763519897332825e-07
4864,2021-04-26,9.155577887570948e-07
4865,2021-04-27,9.084032251809785e-07
4866,2021-04-28,9.010428016013181e-07
4867,2021-04-29,8.783083950783175e-07
4868,2021-04-30,8.743087396440257e-07
4869,2021-05-01,8.926139448345153e-07
4870,2021-05-02,8.610606625698693e-07
4871,2021-05-03,8.548156125291043e-07
4872,2021-05-04,8.451908482024912e-07
4873,2021-05-05,8.396993211491945e-07
4874,2021-05-06,8.619765817368482e-07
4875,2021-05-07,8.744406378863502e-07
4876,2021-05-08,8.937314161008967e-07
4877,2021-05-09,8.71761337337089e-07
4878,2021-05-10,8.54204813305127e-07
4879,2021-05-11,8.566212445806524e-07
4880,2021-05-12,8.453480431001499e-07
4881,2021-05-13,8.872365668717525e-07
4882,2021-05-14,9.152756377560931e-07
4883,2021-05-15,9.08493752702096e-07
4884,2021-05-16,9.128255052292162e-07
4885,2021-05-17,9.02441177271736e-07
4886,2021-05-18,8.935371321143709e-07
4887,2021-05-19,8.967934026719605e-07
4888,2021-05-20,9.029503521383101e-07
4889,2021-05-21,9.086368094540113e-07
4890,2021-05-22,9.096821011254538e-07
4891,2021-05-23,9.135784163237541e-07
4892,2021-05-24,9.109314917288577e-07
4893,2021-05-25,8.946546260070256e-07
4894,2021-05-26,8.841621844242753e-07
4895,2021-05-27,8.836924845552618e-07
4896,2021-05-28,8.789650992491676e-07
4897,2021-05-29,8.736980169148476e-07
4898,2021-05-30,8.867402081689474e-07
4899,2021-05-31,8.888195702825382e-07
4900,2021-06-01,9.087653957862807e-07
4901,2021-06-02,9.056639671786461e-07
4902,2021-06-03,8.833801805607905e-07
4903,2021-06-04,8.795178870420936e-07
4904,2021-06-05,8.581010852016195e-07
4905,2021-06-06,8.513424461284379e-07
4906,2021-06-07,8.520856718817265e-07
4907,2021-06-08,8.521937874149717e-07
4908,2021-06-09,8.556167241963486e-07
4909,2021-06-10,8.573572459746436e-07
4910,2021-06-11,8.48791932620866e-07
4911,2021-06-12,8.552399343526156e-07
4912,2021-06-13,8.446599297794974e-07
4913,2021-06-14,8.82609216609319e-07
4914,2021-06-15,8.839910084143629e-07
4915,2021-06-16,9.068668421869815e-07
4916,2021-06-17,9.034133799739659e-07
4917,2021-06-18,8.570183432553764e-07
4918,2021-06-19,8.437403477084082e-07
4919,2021-06-20,8.465039329116928e-07
4920,2021-06-21,8.4985098766294e-07
4921,2021-06-22,8.406244491750429e-07
4922,2021-06-23,8.820357680279289e-07
4923,2021-06-24,8.702660967033509e-07
4924,2021-06-25,8.66754252320975e-07
4925,2021-06-26,8.629444313092289e-07
4926,2021-06-27,8.596504606094738e-07
4927,2021-06-28,8.708413572180221e-07
4928,2021-06-29,8.811594749719578e-07
4929,2021-06-30,8.877545058752847e-07
4930,2021-07-01,8.827387823091737e-07
4931,2021-07-02,8.639250704294897e-07
4932,2021-07-03,8.624479612177621e-07
4933,2021-07-04,8.384636720059433e-07
4934,2021-07-05,8.660990383983535e-07
4935,2021-07-06,8.630956432830559e-07
4936,2021-07-07,8.547392282239331e-07
4937,2021-07-08,8.587125013335385e-07
4938,2021-07-09,8.509745774036616e-07
4939,2021-07-10,8.646215676058489e-07
4940,2021-07-11,8.552351535697809e-07
4941,2021-07-12,8.665491791807701e-07
4942,2021-07-13,8.684753136576849e-07
4943,2021-07-14,8.673164154054967e-07
4944,2021-07-15,8.487557305100191e-07
4945,2021-07-16,8.385050449361657e-07
4946,2021-07-17,8.507486695731891e-07
4947,2021-07-18,8.426596308091364e-07
4948,2021-07-19,8.354247096413191e-07
4949,2021-07-20,8.484564212738524e-07
4950,2021-07-21,8.284131942757153e-07
4951,2021-07-22,8.166897871862947e-07
4952,2021-07-23,8.320597599089005e-07
4953,2021-07-24,8.454922803557085e-07
4954,2021-07-25,8.309923610117061e-07
4955,2021-07-26,8.332981044690901e-07
4956,2021-07-27,8.39895305094749e-07
4957,2021-07-28,8.588679422567317e-07
4958,2021-07-29,8.485386281013552e-07
4959,2021-07-30,8.287647845431281e-07
4960,2021-07-31,8.199111155863803e-07
4961,2021-08-01,8.251809080983415e-07
4962,2021-08-02,8.389770303618848e-07
4963,2021-08-03,8.648023123822439e-07
4964,2021-08-04,8.740313160300193e-07
4965,2021-08-05,8.434063293754891e-07
4966,2021-08-06,8.360409588062805e-07
4967,2021-08-07,8.414323286643952e-07
4968,2021-08-08,8.291889230396915e-07
4969,2021-08-09,8.336836099553912e-07
4970,2021-08-10,8.360101897708014e-07
4971,2021-08-11,8.457031928425943e-07
4972,2021-08-12,8.362617712898073e-07
4973,2021-08-13,8.51627366024546e-07
4974,2021-08-14,8.686871827301777e-07
4975,2021-08-15,8.499141688822698e-07
4976,2021-08-16,8.30336699532626e-07
4977,2021-08-17,8.290007215604723e-07
4978,2021-08-18,8.213428971438469e-07
4979,2021-08-19,8.213382436846747e-07
4980,2021-08-20,8.223030384054363e-07
4981,2021-08-21,8.189334576893084e-07
4982,2021-08-22,8.177343006884616e-07
4983,2021-08-23,8.280600769700327e-07
4984,2021-08-24,8.182565229568245e-07
4985,2021-08-25,8.357812904054188e-07
4986,2021-08-26,8.60432695607183e-07
4987,2021-08-27,8.485361687375902e-07
4988,2021-08-28,8.291844357963838e-07
4989,2021-08-29,8.305400586013646e-07
4990,2021-08-30,8.356401065428574e-07
4991,2021-08-31,8.359489500060452e-07
4992,2021-09-01,8.462737806662752e-07
4993,2021-09-02,8.742786687263133e-07
4994,2021-09-03,8.645211090358535e-07
4995,2021-09-04,8.577357297409487e-07
4996,2021-09-05,8.43703748302749e-07
4997,2021-09-06,8.375793328741004e-07
4998,2021-09-07,8.410997959457692e-07
4999,2021-09-08,8.503973083017735e-07
5000,2021-09-09,8.446086951132942e-07
5001,2021-09-10,8.500950007460426e-07
5002,2021-09-11,8.593082874375881e-07
5003,2021-09-12,8.347894127860668e-07
5004,2021-09-13,8.534101350953692e-07
5005,2021-09-14,8.469627042476259e-07
5006,2021-09-15,8.584151467751571e-07
5007,2021-09-16,8.712718968403685e-07
5008,2021-09-17,8.653509895350326e-07
5009,2021-09-18,8.524069293015702e-07
5010,2021-09-19,8.45450101677582e-07
5011,2021-09-20,8.565622373251288e-07
5012,2021-09-21,8.77936904783683e-07
5013,2021-09-22,8.719179550260072e-07
5014,2021-09-23,8.612820355546486e-07
5015,2021-09-24,8.5792384384051e-07
5016,2021-09-25,8.468075708136362e-07
5017,2021-09-26,8.512841401240613e-07
5018,2021-09-27,8.627868973000347e-07
5019,2021-09-28,8.623553328298404e-07
5020,2021-09-29,8.625937975298566e-07
5021,2021-09-30,8.584930266742713e-07
5022,2021-10-01,8.674835955984661e-07
5023,2021-10-02,8.570194685588971e-07
5024,2021-10-03,8.611541236213386e-07
5025,2021-10-04,8.6302355678779e-07
5026,2021-10-05,8.570819376314928e-07
5027,2021-10-06,8.460799185744607e-07
5028,2021-10-07,8.451015640180626e-07
5029,2021-10-08,8.539650508965439e-07
5030,2021-10-09,9.021437799518342e-07
5031,2021-10-10,8.82762884747778e-07
5032,2021-10-11,8.750551640980457e-07
5033,2021-10-12,8.657646514827943e-07
5034,2021-10-13,8.631026319457327e-07
5035,2021-10-14,8.602894580440034e-07
5036,2021-10-15,8.633458439255324e-07
5037,2021-10-16,8.601249456506658e-07
5038,2021-10-17,8.803413398869936e-07
5039,2021-10-18,9.133857954896271e-07
5040,2021-10-19,9.001528676478305e-07
5041,2021-10-20,8.934651674510421e-07
5042,2021-10-21,8.84345165854945e-07
5043,2021-10-22,8.902777026796278e-07
5044,2021-10-23,8.83256275569331e-07
5045,2021-10-24,8.785554407962135e-07
5046,2021-10-25,8.728846998573929e-07
5047,2021-10-26,8.673097086815392e-07
5048,2021-10-27,8.921606773523232e-07
5049,2021-10-28,8.759093404706085e-07
5050,2021-10-29,8.899576187575896e-07
5051,2021-10-30,9.50137618166914e-07
5052,2021-10-31,9.512884873756708e-07
5053,2021-11-01,9.89845829731725e-07
5054,2021-11-02,9.233284865368535e-07
5055,2021-11-03,9.196716690934565e-07
5056,2021-11-04,9.328531699770954e-07
5057,2021-11-05,9.585329556153714e-07
5058,2021-11-06,1.0282326789935257e-06
5059,2021-11-07,1.073789003366314e-06
5060,2021-11-08,1.0382350845294196e-06
5061,2021-11-09,1.0144106289334796e-06
5062,2021-11-10,9.826481672562762e-07
5063,2021-11-11,9.517020871587041e-07
5064,2021-11-12,9.502513494391031e-07
5065,2021-11-13,9.430968906460121e-07
5066,2021-11-14,1.0278976224543502e-06
5067,2021-11-15,1.0633121826883282e-06
5068,2021-11-16,1.0036360156782717e-06
5069,2021-11-17,9.71672237280203e-07
5070,2021-11-18,9.613706249676341e-07
5071,2021-11-19,9.631971546502496e-07
5072,2021-11-20,9.65316547288735e-07
5073,2021-11-21,9.581592378958771e-07
5074,2021-11-22,9.68021249538538e-07
5075,2021-11-23,1.0855569282628875e-06
5076,2021-11-24,1.0639295965734126e-06
5077,2021-11-25,1.015258194082675e-06
5078,2021-11-26,1.0007216751557742e-06
5079,2021-11-27,1.0572874863891807e-06
5080,2021-11-28,1.052186674961823e-06
5081,2021-11-29,1.0588586318456035e-06
5082,2021-11-30,1.0570471146235188e-06
5083,2021-12-01,1.0110692764102332e-06
5084,2021-12-02,1.012396855848789e-06
5085,2021-12-03,1.0267504448215399e-06
5086,2021-12-04,9.989681820136799e-07
5087,2021-12-05,9.982553651199052e-07
5088,2021-12-06,9.819365717917398e-07
5089,2021-12-07,9.841803012925087e-07
5090,2021-12-08,9.556270764560715e-07
5091,2021-12-09,9.607961436916683e-07
5092,2021-12-10,9.408554862221446e-07
5093,2021-12-11,9.251727170507155e-07
5094,2021-12-12,9.272675910734115e-07
5095,2021-12-13,9.562567501534691e-07
5096,2021-12-14,9.645137886221413e-07
5097,2021-12-15,9.586272555127504e-07
5098,2021-12-16,9.361890057710358e-07
5099,2021-12-17,9.322655953376213e-07
5100,2021-12-18,9.237675009568812e-07
5101,2021-12-19,9.133504436958258e-07
5102,2021-12-20,9.394478713908234e-07
5103,2021-12-21,9.544170811872986e-07
5104,2021-12-22,1.0843350922272627e-06
5105,2021-12-23,1.0916998580686658e-06
5106,2021-12-24,1.0216836314007397e-06
5107,2021-12-25,9.702665999876367e-07
5108,2021-12-26,9.829854580652007e-07
5109,2021-12-27,9.870206793306567e-07
5110,2021-12-28,9.674806511952943e-07
5111,2021-12-29,9.471210079363841e-07
5112,2021-12-30,9.426702743495376e-07
5113,2021-12-31,9.325072612372042e-07
5114,2022-01-01,9.363851320197272e-07
5115,2022-01-02,9.274747031978682e-07
5116,2022-01-03,1.001427872055998e-06
5117,2022-01-04,1.0427888924692378e-06
5118,2022-01-05,9.719493429765674e-07
5119,2022-01-06,1.0204569918910327e-06
5120,2022-01-07,9.780209394906238e-07
5121,2022-01-08,9.781840697164858e-07
5122,2022-01-09,9.610239787807873e-07
5123,2022-01-10,9.735794658401424e-07
5124,2022-01-11,1.0413497425271862e-06
5125,2022-01-12,1.0196565260574907e-06
5126,2022-01-13,1.029239798039497e-06
5127,2022-01-14,1.0789477224168546e-06
5128,2022-01-15,1.056829450183611e-06
5129,2022-01-16,1.0408918301708263e-06
5130,2022-01-17,1.0943913183962514e-06
5131,2022-01-18,1.171495844503428e-06
5132,2022-01-19,1.0814235997738191e-06
5133,2022-01-20,1.0347062497906054e-06
5134,2022-01-21,1.0171468859504316e-06
5135,2022-01-22,1.0987746441538605e-06
5136,2022-01-23,1.2502094202683074e-06
5137,2022-01-24,1.2626385188790582e-06
5138,2022-01-25,1.131185588166624e-06
5139,2022-01-26,1.0736730555711793e-06
5140,2022-01-27,1.0506413049422933e-06
5141,2022-01-28,1.0834585126627903e-06
5142,2022-01-29,1.2712905084525452e-06
5143,2022-01-30,1.333363586010033e-06
5144,2022-01-31,1.1985985725209714e-06
5145,2022-02-01,1.116485587700386e-06
5146,2022-02-02,1.0630792438802453e-06
5147,2022-02-03,1.034065359490578e-06
5148,2022-02-04,9.993779120822404e-07
5149,2022-02-05,1.0463975633483565e-06
5150,2022-02-06,1.0707084743638735e-06
5151,2022-02-07,1.064307076657457e-06
5152,2022-02-08,1.1144676874872249e-06
5153,2022-02-09,1.1366515941647534e-06
5154,2022-02-10,1.094875933239683e-06
5155,2022-02-11,1.0408976262491316e-06
5156,2022-02-12,9.858355721763546e-07
5157,2022-02-13,1.0308711150075478e-06
5158,2022-02-14,1.1810836109217036e-06
5159,2022-02-15,1.0908011382428205e-06
5160,2022-02-16,1.0152505403507138e-06
5161,2022-02-17,9.826351042388097e-07
5162,2022-02-18,9.50918186893702e-07
5163,2022-02-19,9.978115563477428e-07
5164,2022-02-20,1.0240659445291891e-06
5165,2022-02-21,9.783596414592653e-07
5166,2022-02-22,9.592884363894059e-07
5167,2022-02-23,9.45594342959297e-07
5168,2022-02-24,9.346463371033986e-07
5169,2022-02-25,9.256552321866669e-07
5170,2022-02-26,9.402779646828954e-07
5171,2022-02-27,9.162648149125087e-07
5172,2022-02-28,9.564412913883344e-07
5173,2022-03-01,1.0129967361994325e-06
5174,2022-03-02,9.918613753307415e-07
5175,2022-03-03,9.561724469548205e-07
5176,2022-03-04,9.479206339841767e-07
5177,2022-03-05,9.358442175295522e-07
5178,2022-03-06,9.257329869261184e-07
5179,2022-03-07,9.240504811005011e-07
5180,2022-03-08,9.024581326493328e-07
5181,2022-03-09,8.993296250938091e-07
5182,2022-03-10,8.992669784044416e-07
5183,2022-03-11,8.977193667131101e-07
5184,2022-03-12,9.728772301300452e-07
5185,2022-03-13,1.1326806040625838e-06
5186,2022-03-14,1.0079342058609116e-06
5187,2022-03-15,9.60351450617103e-07
5188,2022-03-16,9.217499152498021e-07
5189,2022-03-17,9.161740442901011e-07
5190,2022-03-18,9.023427893355358e-07
5191,2022-03-19,8.802892085801602e-07
5192,2022-03-20,9.182266528158548e-07
5193,2022-03-21,9.610167763882779e-07
5194,2022-03-22,9.31099087999828e-07
5195,2022-03-23,9.006840236998192e-07
5196,2022-03-24,8.997103046678269e-07
5197,2022-03-25,9.794095819904534e-07
5198,2022-03-26,9.911013988165166e-07
5199,2022-03-27,9.852156702671523e-07
5200,2022-03-28,9.560356567335957e-07
5201,2022-03-29,9.507311716841839e-07
5202,2022-03-30,9.253640662175099e-07
5203,2022-03-31,9.02233336326961e-07
5204,2022-04-01,8.946799549329486e-07
5205,2022-04-02,9.289888991998903e-07
5206,2022-04-03,9.473525149000479e-07
5207,2022-04-04,9.304684538292368e-07
5208,2022-04-05,8.885172836663077e-07
5209,2022-04-06,8.652063179550271e-07
5210,2022-04-07,8.817080056492586e-07
5211,2022-04-08,9.751714161988843e-07
5212,2022-04-09,1.012066254386409e-06
