date,Outflows_acft
2/24/2014,1775.209256
2/25/2014,2337.345631
2/26/2014,2564.731094
2/27/2014,1848.379614
2/28/2014,3234.292422
3/1/2014,3341.320681
3/2/2014,3835.800756
3/3/2014,7129.458556
3/4/2014,6816.506023
3/5/2014,5213.819339
3/6/2014,2192.433019
3/7/2014,731.9019169
3/8/2014,1818.230808
3/9/2014,1840.485387
3/10/2014,3596.197093
3/11/2014,4847.570858
3/12/2014,5124.880363
3/13/2014,6391.32853
3/14/2014,6389.563239
3/15/2014,7131.838725
3/16/2014,5768.418512
3/17/2014,2303.44806
3/18/2014,2503.878111
3/19/2014,3875.252055
3/20/2014,6450.19804
3/21/2014,8859.722291
3/22/2014,9358.327992
3/23/2014,8401.063756
3/24/2014,5737.059788
3/25/2014,948.1005861
3/26/2014,738.8242414
3/27/2014,2449.947452
3/28/2014,1689.40417
3/29/2014,517.6867218
3/30/2014,2993.657353
3/31/2014,6248.458896
4/1/2014,6365.305351
4/2/2014,7754.550396
4/3/2014,8111.198862
4/4/2014,8229.175898
4/5/2014,7354.50352
4/6/2014,6362.707001
4/7/2014,6183.440618
4/8/2014,5845.535982
4/9/2014,5138.129969
4/10/2014,7404.249048
4/11/2014,9326.294887
4/12/2014,8155.093142
4/13/2014,6912.962366
4/14/2014,3979.047251
4/15/2014,2513.08143
4/16/2014,2822.642222
4/17/2014,2380.94239
4/18/2014,2293.272838
4/19/2014,881.9120577
4/20/2014,2467.26318
4/21/2014,3179.151844
4/22/2014,4322.941978
4/23/2014,5630.527398
4/24/2014,6556.631257
4/25/2014,7099.151073
4/26/2014,7319.435699
4/27/2014,5771.691244
4/28/2014,5579.790132
4/29/2014,7663.38993
4/30/2014,8740.29732
5/1/2014,8617.996311
5/2/2014,6064.630524
5/3/2014,2383.263055
5/4/2014,750.7250855
5/5/2014,2274.588513
5/6/2014,3364.745509
5/7/2014,4459.087636
5/8/2014,6251.672125
5/9/2014,9392.721433
5/10/2014,11440.6187
5/11/2014,10585.00751
5/12/2014,10798.21113
5/13/2014,10881.02117
5/14/2014,8111.833574
5/15/2014,4394.644564
5/16/2014,2823.693463
5/17/2014,1985.239322
5/18/2014,1706.957915
5/19/2014,3003.535054
5/20/2014,7741.816493
5/21/2014,9406.764428
5/22/2014,9480.688506
5/23/2014,10236.09459
5/24/2014,8491.29199
5/25/2014,8844.826401
5/26/2014,8303.179314
5/27/2014,7425.035857
5/28/2014,7631.654346
5/29/2014,7807.866179
5/30/2014,6546.237853
5/31/2014,4202.802956
6/1/2014,3283.105718
6/2/2014,3064.94341
6/3/2014,3800.951118
6/4/2014,3881.658676
6/5/2014,5385.58819
6/6/2014,6132.326492
6/7/2014,6760.29437
6/8/2014,5842.64011
6/9/2014,4793.6402
6/10/2014,5405.621277
6/11/2014,4502.2877
6/12/2014,1513.291511
6/13/2014,247.2797073
6/14/2014,170.5787666
6/15/2014,136.8597081
6/16/2014,186.4465588
6/17/2014,830.8574363
6/18/2014,472.0073149
6/19/2014,111.0745457
6/20/2014,793.9846539
6/21/2014,1324.048254
6/22/2014,1533.899806
6/23/2014,1548.022141
6/24/2014,1882.713549
6/25/2014,2061.146873
6/26/2014,2054.343557
6/27/2014,930.8641968
6/28/2014,1362.745832
6/29/2014,1639.420624
6/30/2014,1863.077156
7/1/2014,2391.970505
7/2/2014,2316.757171
7/3/2014,4708.648338
7/4/2014,3617.836795
7/5/2014,3216.837851
7/6/2014,2377.193625
7/7/2014,1640.709883
7/8/2014,1223.446451
7/9/2014,417.5807875
7/10/2014,188.4300328
7/11/2014,338.1823221
7/12/2014,146.7770782
7/13/2014,53.5537988
7/14/2014,0
7/15/2014,15.86779224
7/16/2014,0
7/17/2014,0
7/18/2014,208.2647731
7/19/2014,1416.200457
7/20/2014,2681.855235
7/21/2014,2947.442408
7/22/2014,1818.845685
7/23/2014,858.8442547
7/24/2014,601.1909783
7/25/2014,706.4142757
7/26/2014,775.9350405
7/27/2014,392.7278579
7/28/2014,521.6536698
7/29/2014,1079.089211
7/30/2014,3475.304352
7/31/2014,4230.492254
8/1/2014,6727.190189
8/2/2014,6139.109974
8/3/2014,5873.661644
8/4/2014,2780.096704
8/5/2014,1371.294605
8/6/2014,2142.528812
8/7/2014,3310.735512
8/8/2014,2632.070038
8/9/2014,3079.660787
8/10/2014,4684.80698
8/11/2014,6407.156654
8/12/2014,7555.469109
8/13/2014,8520.40939
8/14/2014,8298.597489
8/15/2014,6552.664309
8/16/2014,5162.090336
8/17/2014,3420.302617
8/18/2014,4992.562811
8/19/2014,6936.962402
8/20/2014,7039.031976
8/21/2014,7389.551506
8/22/2014,11000.56515
8/23/2014,11593.10818
8/24/2014,10222.03176
8/25/2014,6629.999961
8/26/2014,5334.474064
8/27/2014,7018.939384
8/28/2014,8034.16073
8/29/2014,6102.376034
8/30/2014,4473.269475
8/31/2014,4662.810253
9/1/2014,4536.205106
9/2/2014,5098.619167
9/3/2014,5067.141434
9/4/2014,4395.437954
9/5/2014,4211.867432
9/6/2014,4710.988837
9/7/2014,3573.823507
9/8/2014,2137.550292
9/9/2014,2843.191013
9/10/2014,4440.938848
9/11/2014,3136.725335
9/12/2014,1504.603895
9/13/2014,1290.963907
9/14/2014,509.7528257
9/15/2014,662.8175165
9/16/2014,1797.880365
9/17/2014,2945.915133
9/18/2014,3261.108991
9/19/2014,3040.169819
9/20/2014,1257.106005
9/21/2014,10.51241236
9/22/2014,88.26459432
9/23/2014,0
9/24/2014,158.6779224
9/25/2014,172.5622406
9/26/2014,156.6944484
9/27/2014,224.1325654
9/28/2014,319.3393188
9/29/2014,418.5130203
9/30/2014,0
10/1/2014,0
10/2/2014,99.17370149
10/3/2014,19.04135069
10/4/2014,105.1241236
10/5/2014,489.9180854
10/6/2014,234.0499355
10/7/2014,462.1494489
10/8/2014,595.0422089
10/9/2014,561.3231505
10/10/2014,1041.323866
10/11/2014,1315.043282
10/12/2014,743.4060664
10/13/2014,928.2658459
10/14/2014,779.40612
10/15/2014,478.8106308
10/16/2014,453.2238158
10/17/2014,1137.919051
10/18/2014,1515.374158
10/19/2014,2009.616217
10/20/2014,1704.756259
10/21/2014,1596.18089
10/22/2014,937.7468518
10/23/2014,1788.875393
10/24/2014,7049.028685
10/25/2014,11860.34164
10/26/2014,12682.92799
10/27/2014,10850.436
10/28/2014,9412.0008
10/29/2014,9544.239014
10/30/2014,8458.961364
10/31/2014,9806.236098
11/1/2014,10715.02423
11/2/2014,10302.65998
11/3/2014,9572.205997
11/4/2014,9117.573915
11/5/2014,8466.359722
11/6/2014,7421.088743
11/7/2014,9023.755593
11/8/2014,6948.069856
11/9/2014,5430.097347
11/10/2014,1792.485315
11/11/2014,600.992631
11/12/2014,1040.808162
11/13/2014,1653.523125
11/14/2014,3500.276289
11/15/2014,4326.789917
11/16/2014,4686.016898
11/17/2014,3263.469325
11/18/2014,2884.387768
11/19/2014,3757.116342
11/20/2014,3125.022838
11/21/2014,2902.873746
11/22/2014,4686.195411
11/23/2014,4485.646352
11/24/2014,2923.164686
11/25/2014,1930.396265
11/26/2014,1156.444698
11/27/2014,539.3065887
11/28/2014,1393.588853
11/29/2014,3817.969324
11/30/2014,3538.220148
12/1/2014,3010.437543
12/2/2014,3291.218127
12/3/2014,4271.827852
12/4/2014,6598.224707
12/5/2014,6855.937487
12/6/2014,11868.7714
12/7/2014,12326.85473
12/8/2014,11143.89098
12/9/2014,11581.76271
12/10/2014,10860.45254
12/11/2014,9039.464708
12/12/2014,9503.934822
12/13/2014,10359.50634
12/14/2014,11067.32889
12/15/2014,11270.11927
12/16/2014,10400.36591
12/17/2014,10549.84051
12/18/2014,10233.65492
12/19/2014,11070.74046
12/20/2014,10790.97145
12/21/2014,9743.935179
12/22/2014,7232.797553
12/23/2014,6230.746474
12/24/2014,2907.594415
12/25/2014,2299.659625
12/26/2014,4108.766452
12/27/2014,8157.274963
12/28/2014,9315.663466
12/29/2014,8802.261049
12/30/2014,8453.863835
12/31/2014,7223.356217
1/1/2015,4548.522479
1/2/2015,6375.143383
1/3/2015,8181.592355
1/4/2015,8625.136817
1/5/2015,8297.129717
1/6/2015,7641.036178
1/7/2015,8011.529292
1/8/2015,7382.74819
1/9/2015,7800.309142
1/10/2015,8982.36049
1/11/2015,9502.962919
1/12/2015,8201.903129
1/13/2015,6183.083592
1/14/2015,5339.412914
1/15/2015,6154.799253
1/16/2015,8831.953655
1/17/2015,11161.84142
1/18/2015,12704.80571
1/19/2015,12277.14887
1/20/2015,10963.69237
1/21/2015,9183.345914
1/22/2015,8616.588045
1/23/2015,9350.57261
1/24/2015,9962.831373
1/25/2015,10019.91576
1/26/2015,11064.86938
1/27/2015,9691.92849
1/28/2015,10490.21728
1/29/2015,11798.12006
1/30/2015,13219.16019
1/31/2015,14430.90415
2/1/2015,14306.50065
2/2/2015,12222.66284
2/3/2015,11119.05789
2/4/2015,11472.23527
2/5/2015,4478.367003
2/6/2015,4812.939402
2/7/2015,10416.6304
2/8/2015,10934.87249
2/9/2015,6494.627858
2/10/2015,1963.698793
2/11/2015,3590.821879
2/12/2015,6254.508493
2/13/2015,9291.941117
2/14/2015,11454.34434
2/15/2015,10972.06263
2/16/2015,9922.785032
2/17/2015,9241.402199
2/18/2015,11847.88542
2/19/2015,14466.72569
2/20/2015,13296.91237
2/21/2015,11439.88481
2/22/2015,10588.02239
2/23/2015,9657.554885
2/24/2015,10853.35171
2/25/2015,10022.53394
2/26/2015,5153.977927
2/27/2015,6459.222847
2/28/2015,5957.959289
3/1/2015,4405.295819
3/2/2015,5826.57397
3/3/2015,9754.031061
3/4/2015,8213.823808
3/5/2015,8116.693085
3/6/2015,8296.871866
3/7/2015,13219.91391
3/8/2015,13440.43655
3/9/2015,13500.6945
3/10/2015,12562.55095
3/11/2015,12333.08284
3/12/2015,12153.93546
3/13/2015,12688.18419
3/14/2015,14791.71791
3/15/2015,14961.60246
3/16/2015,13857.79916
3/17/2015,13979.40595
3/18/2015,13550.91606
3/19/2015,13010.08219
3/20/2015,13915.53809
3/21/2015,15769.23341
3/22/2015,14904.89493
3/23/2015,13735.71633
3/24/2015,13262.45943
3/25/2015,11038.8462
3/26/2015,7921.578744
3/27/2015,6437.642649
3/28/2015,6679.705819
3/29/2015,8800.733772
3/30/2015,10045.72075
3/31/2015,9936.252821
4/1/2015,9683.399552
4/2/2015,10243.01691
4/3/2015,10160.74241
4/4/2015,11033.84784
4/5/2015,11432.30794
4/6/2015,10522.66692
4/7/2015,10927.61298
4/8/2015,9876.847774
4/9/2015,9510.083591
4/10/2015,9699.88222
4/11/2015,9090.02346
4/12/2015,8069.089708
4/13/2015,7116.605645
4/14/2015,7392.923412
4/15/2015,8148.567513
4/16/2015,6231.02416
4/17/2015,3623.469862
4/18/2015,3613.453318
4/19/2015,3160.745205
4/20/2015,2605.769172
4/21/2015,4331.232899
4/22/2015,2371.223367
4/23/2015,1651.876841
4/24/2015,2984.969737
4/25/2015,2901.822505
4/26/2015,3683.311273
4/27/2015,3940.190994
4/28/2015,4017.883672
4/29/2015,2550.192229
4/30/2015,2940.242397
5/1/2015,5443.128771
5/2/2015,7570.027807
5/3/2015,7883.059678
5/4/2015,8768.145295
5/5/2015,9156.569014
5/6/2015,9934.765215
5/7/2015,11727.50838
5/8/2015,13258.29413
5/9/2015,14164.80127
5/10/2015,13623.23352
5/11/2015,13288.60162
5/12/2015,12167.40325
5/13/2015,11512.87666
5/14/2015,10617.57615
5/15/2015,11997.57821
5/16/2015,13644.93273
5/17/2015,12484.52108
5/18/2015,11380.75745
5/19/2015,11550.74118
5/20/2015,12280.63978
5/21/2015,11567.95773
5/22/2015,10604.60423
5/23/2015,9866.07751
5/24/2015,8364.587669
5/25/2015,8152.117932
5/26/2015,9945.07928
5/27/2015,11364.5128
5/28/2015,11094.76033
5/29/2015,10868.46578
5/30/2015,10690.687
5/31/2015,9351.147817
6/1/2015,8548.455712
6/2/2015,7521.908728
6/3/2015,6379.388017
6/4/2015,7659.978355
6/5/2015,8883.801666
6/6/2015,8153.40719
6/7/2015,8232.944498
6/8/2015,8202.756023
6/9/2015,8182.246902
6/10/2015,5180.734992
6/11/2015,1028.014755
6/12/2015,677.4357201
6/13/2015,1239.453086
6/14/2015,2672.215552
6/15/2015,2524.030207
6/16/2015,4366.538738
6/17/2015,5551.981826
6/18/2015,5945.344396
6/19/2015,6585.451135
6/20/2015,5133.448971
6/21/2015,5440.173395
6/22/2015,6789.292761
6/23/2015,7370.073791
6/24/2015,7181.366072
6/25/2015,7820.520743
6/26/2015,7699.132133
6/27/2015,6645.629737
6/28/2015,6674.271102
6/29/2015,6735.500945
6/30/2015,6464.776575
7/1/2015,5203.485439
7/2/2015,4595.808501
7/3/2015,3496.80521
7/4/2015,3578.008637
7/5/2015,3490.418424
7/6/2015,5026.57939
7/7/2015,4140.006169
7/8/2015,3363.53559
7/9/2015,3176.890684
7/10/2015,4905.607309
7/11/2015,5861.026915
7/12/2015,4652.059824
7/13/2015,5986.719664
7/14/2015,7093.954372
7/15/2015,6150.138089
7/16/2015,5096.893545
7/17/2015,3558.451583
7/18/2015,2561.121171
7/19/2015,1677.761178
7/20/2015,1509.384067
7/21/2015,1809.721705
7/22/2015,2002.475711
7/23/2015,778.2160355
7/24/2015,569.1975423
7/25/2015,547.2603195
7/26/2015,580.146319
7/27/2015,946.7518239
7/28/2015,949.0724885
7/29/2015,868.2657565
7/30/2015,829.2111529
7/31/2015,855.1549932
8/1/2015,823.3004003
8/2/2015,392.2121546
8/3/2015,10.45290814
8/4/2015,890.0046319
8/5/2015,979.8758401
8/6/2015,1041.819734
8/7/2015,784.444144
8/8/2015,460.1659749
8/9/2015,844.9599367
8/10/2015,1327.995367
8/11/2015,715.3994131
8/12/2015,1239.730773
8/13/2015,1108.285949
8/14/2015,97.19022749
8/15/2015,33.71905851
8/16/2015,14.67770782
8/17/2015,0
8/18/2015,77.35548716
8/19/2015,39.66948059
8/20/2015,343.1410071
8/21/2015,192.3969809
8/22/2015,182.4796108
8/23/2015,287.6037343
8/24/2015,0
8/25/2015,251.9012018
8/26/2015,231.7689404
8/27/2015,134.3803655
8/28/2015,65.45464298
8/29/2015,124.9588639
8/30/2015,0
8/31/2015,0
9/1/2015,15.07440263
9/2/2015,57.67942478
9/3/2015,357.5806981
9/4/2015,188.3506939
9/5/2015,392.7278579
9/6/2015,414.5460722
9/7/2015,140.8266561
9/8/2015,125.5340713
9/9/2015,93.22327942
9/10/2015,5.950422089
9/11/2015,71.40506507
9/12/2015,456.1990268
9/13/2015,535.537988
9/14/2015,581.1578907
9/15/2015,519.6701958
9/16/2015,460.9593645
9/17/2015,335.2071111
9/18/2015,61.48769492
9/19/2015,160.6613964
9/20/2015,366.9426955
9/21/2015,386.7774358
9/22/2015,532.9594718
9/23/2015,719.9415686
9/24/2015,872.2128698
9/25/2015,978.6262515
9/26/2015,607.5380953
9/27/2015,464.1329229
9/28/2015,398.67828
9/29/2015,967.3402843
9/30/2015,1221.086117
10/1/2015,1368.795428
10/2/2015,4246.518724
10/3/2015,7801.578567
10/4/2015,8130.339387
10/5/2015,8833.778452
10/6/2015,7617.194821
10/7/2015,5773.020172
10/8/2015,7379.653971
10/9/2015,6395.771513
10/10/2015,4578.65145
10/11/2015,4202.049236
10/12/2015,5057.442246
10/13/2015,5698.481218
10/14/2015,4772.417028
10/15/2015,5596.689331
10/16/2015,4779.517865
10/17/2015,4497.051329
10/18/2015,4562.228285
10/19/2015,5477.363533
10/20/2015,7550.212903
10/21/2015,7312.414201
10/22/2015,8502.895314
10/23/2015,10895.22284
10/24/2015,10494.30324
10/25/2015,10155.38703
10/26/2015,9400.95285
10/27/2015,8550.855716
10/28/2015,4571.887804
10/29/2015,5917.972454
10/30/2015,6984.050075
10/31/2015,8667.761674
11/1/2015,8457.27541
11/2/2015,7864.910892
11/3/2015,6167.751338
11/4/2015,7316.321645
11/5/2015,7530.338492
11/6/2015,7602.814634
11/7/2015,6630.614838
11/8/2015,6151.109991
11/9/2015,6850.919298
11/10/2015,8362.267005
11/11/2015,8689.262534
11/12/2015,9788.543511
11/13/2015,10982.27752
11/14/2015,9951.823092
11/15/2015,10094.2762
11/16/2015,8168.025393
11/17/2015,4453.33556
11/18/2015,3054.252484
11/19/2015,926.2823718
11/20/2015,537.521462
11/21/2015,1102.81156
11/22/2015,771.5713975
11/23/2015,495.8685074
11/24/2015,644.6290597
11/25/2015,909.0261477
11/26/2015,1334.878022
11/27/2015,1149.224853
11/28/2015,1626.448704
11/29/2015,1793.060522
11/30/2015,2520.995492
12/1/2015,2671.739517
12/2/2015,1477.688152
12/3/2015,400.6617541
12/4/2015,313.3888967
12/5/2015,372.8931176
12/6/2015,251.9012018
12/7/2015,382.8104877
12/8/2015,579.9678063
12/9/2015,837.8194302
12/10/2015,659.5051148
12/11/2015,1683.969451
12/12/2015,3518.682928
12/13/2015,3584.137571
12/14/2015,2421.82179
12/15/2015,1021.489125
12/16/2015,1053.22471
12/17/2015,1735.539776
12/18/2015,1723.638932
12/19/2015,3251.508976
12/20/2015,3885.625624
12/21/2015,4018.518383
12/22/2015,1852.564744
12/23/2015,650.5794817
12/24/2015,654.5464297
12/25/2015,1925.953282
12/26/2015,4014.551435
12/27/2015,4363.642864
12/28/2015,2771.329748
12/29/2015,4303.047733
12/30/2015,3943.106701
12/31/2015,3481.611798
1/1/2016,4095.060647
1/2/2016,5089.614194
1/3/2016,3137.855914
1/4/2016,2007.275718
1/5/2016,958.0179563
1/6/2016,436.3642866
1/7/2016,499.8354555
1/8/2016,1820.829159
1/9/2016,2985.128414
1/10/2016,1551.076691
1/11/2016,587.1083127
1/12/2016,557.3562024
1/13/2016,610.9100012
1/14/2016,551.0090855
1/15/2016,136.8597081
1/16/2016,335.207111
1/17/2016,398.67828
1/18/2016,390.7443839
1/19/2016,543.4718841
1/20/2016,769.5879235
1/21/2016,823.1417224
1/22/2016,442.3147086
1/23/2016,234.0499355
1/24/2016,944.7286802
1/25/2016,473.8519456
1/26/2016,261.8185719
1/27/2016,15.27275003
1/28/2016,35.70253254
1/29/2016,29.75211045
1/30/2016,4060.171338
1/31/2016,8948.244736
2/1/2016,11689.00915
2/2/2016,12380.84489
2/3/2016,12930.26719
2/4/2016,12833.07697
2/5/2016,15312.41951
2/6/2016,18154.73779
2/7/2016,19684.59131
2/8/2016,19465.81413
2/9/2016,19947.79832
2/10/2016,20903.8328
2/11/2016,19293.25189
2/12/2016,19309.11967
2/13/2016,19493.58276
2/14/2016,19096.88795
2/15/2016,19079.03669
2/16/2016,18610.93682
2/17/2016,20035.07117
2/18/2016,19967.63305
2/19/2016,20195.73257
2/20/2016,19715.73185
2/21/2016,19442.01243
2/22/2016,19422.17769
2/23/2016,19509.84724
2/24/2016,17050.97416
2/25/2016,17991.69623
2/26/2016,19769.28565
2/27/2016,20229.43179
2/28/2016,19948.03633
2/29/2016,19125.54915
3/1/2016,17954.40692
3/2/2016,19795.20966
3/3/2016,21049.5983
3/4/2016,18312.70167
3/5/2016,14332.40482
3/6/2016,14281.70722
3/7/2016,15355.77825
3/8/2016,15365.06091
3/9/2016,16861.57223
3/10/2016,16116.08351
3/11/2016,16189.59106
3/12/2016,15220.86234
3/13/2016,14246.87742
3/14/2016,15156.53828
3/15/2016,17001.36748
3/16/2016,17710.38011
3/17/2016,15499.48094
3/18/2016,9176.364084
3/19/2016,7622.589869
3/20/2016,9640.020974
3/21/2016,12915.54982
3/22/2016,10678.54814
3/23/2016,12001.60466
3/24/2016,9510.281937
3/25/2016,4518.016649
3/26/2016,4449.428117
3/27/2016,6060.68341
3/28/2016,8703.503876
3/29/2016,8773.421335
3/30/2016,9139.173947
3/31/2016,9895.551928
4/1/2016,5534.507419
4/2/2016,5887.407119
4/3/2016,6380.69711
4/4/2016,8279.575971
4/5/2016,11118.00665
4/6/2016,13963.53816
4/7/2016,16708.21002
4/8/2016,19283.0965
4/9/2016,22258.84308
4/10/2016,23860.45869
4/11/2016,18191.67008
4/12/2016,15249.82107
4/13/2016,16693.09595
4/14/2016,12501.42028
4/15/2016,5311.82279
4/16/2016,11041.00819
4/17/2016,12404.64658
4/18/2016,14330.12383
4/19/2016,17554.16169
4/20/2016,19112.85492
4/21/2016,17565.05096
4/22/2016,11459.9179
4/23/2016,9691.353282
4/24/2016,10865.33189
4/25/2016,12640.16429
4/26/2016,14364.31892
4/27/2016,15440.0759
4/28/2016,16322.70201
4/29/2016,14344.84121
4/30/2016,13936.99928
5/1/2016,14384.96689
5/2/2016,13837.86525
5/3/2016,8266.504878
5/4/2016,3900.00581
5/5/2016,8746.168403
5/6/2016,11252.56553
5/7/2016,10967.77832
5/8/2016,10169.17218
5/9/2016,12020.40799
5/10/2016,13515.17386
5/11/2016,13869.26364
5/12/2016,12663.25192
5/13/2016,13116.19805
5/14/2016,14001.06549
5/15/2016,13091.80132
5/16/2016,12578.71626
5/17/2016,5846.527719
5/18/2016,420.4964942
5/19/2016,0
5/20/2016,0
5/21/2016,293.5541564
5/22/2016,2013.22614
5/23/2016,1616.531334
5/24/2016,1085.019799
5/25/2016,2070.746887
5/26/2016,2274.628183
5/27/2016,8488.039092
5/28/2016,12154.31232
5/29/2016,13097.77158
5/30/2016,13995.80928
5/31/2016,15048.35961
6/1/2016,13824.71481
6/2/2016,14363.70404
6/3/2016,14199.92859
6/4/2016,12709.18918
6/5/2016,11754.0671
6/6/2016,11595.38918
6/7/2016,9555.743162
6/8/2016,10830.36324
6/9/2016,9722.097129
6/10/2016,9094.228425
6/11/2016,9939.188361
6/12/2016,10189.10609
6/13/2016,10488.61067
6/14/2016,11355.38882
6/15/2016,12388.77879
6/16/2016,12466.13428
6/17/2016,11629.10823
6/18/2016,11915.66073
6/19/2016,12071.42295
6/20/2016,12293.57203
6/21/2016,12436.38217
6/22/2016,11950.43102
6/23/2016,11555.7197
6/24/2016,11180.8431
6/25/2016,11244.31427
6/26/2016,11678.69508
6/27/2016,11823.48869
6/28/2016,11986.13356
6/29/2016,12136.87759
6/30/2016,11861.1747
7/1/2016,10441.00729
7/2/2016,11799.687
7/3/2016,11149.10752
7/4/2016,9877.700667
7/5/2016,8830.426379
7/6/2016,7749.433032
7/7/2016,7077.035337
7/8/2016,10230.73921
7/9/2016,13096.62117
7/10/2016,12368.07132
7/11/2016,11785.92169
7/12/2016,9777.41622
7/13/2016,7738.841281
7/14/2016,9821.905542
7/15/2016,10999.77176
7/16/2016,10219.81027
7/17/2016,11390.45664
7/18/2016,10663.03737
7/19/2016,7825.717446
7/20/2016,6624.287556
7/21/2016,6856.135835
7/22/2016,6558.99159
7/23/2016,8221.261836
7/24/2016,6714.733972
7/25/2016,4501.514145
7/26/2016,4140.898732
7/27/2016,4028.396085
7/28/2016,5911.208808
7/29/2016,9216.648443
7/30/2016,12491.02688
7/31/2016,10301.15254
8/1/2016,4573.970451
8/2/2016,3249.148643
8/3/2016,1515.473332
8/4/2016,1163.089336
8/5/2016,3134.702191
8/6/2016,6315.361475
8/7/2016,6211.8638
8/8/2016,4525.17699
8/9/2016,1213.886106
8/10/2016,309.4219486
8/11/2016,807.2739299
8/12/2016,2203.639647
8/13/2016,2503.144225
8/14/2016,2181.821433
8/15/2016,1654.217341
8/16/2016,1725.622406
8/17/2016,1039.399896
8/18/2016,1065.125554
8/19/2016,1677.820682
8/20/2016,6609.332161
8/21/2016,6906.456571
8/22/2016,6270.237441
8/23/2016,4461.685986
8/24/2016,3069.604573
8/25/2016,2378.998585
8/26/2016,1471.142687
8/27/2016,2272.585204
8/28/2016,4060.290348
8/29/2016,3458.663004
8/30/2016,2795.508297
8/31/2016,1943.209506
9/1/2016,819.0359309
9/2/2016,1681.252092
9/3/2016,2771.66694
9/4/2016,4235.470773
9/5/2016,2317.649734
9/6/2016,871.895514
9/7/2016,581.1578907
9/8/2016,487.9346113
9/9/2016,3227.112246
9/10/2016,4647.081304
9/11/2016,3944.078604
9/12/2016,2616.856791
9/13/2016,1144.464515
9/14/2016,315.3723708
9/15/2016,1913.953265
9/16/2016,4842.017131
9/17/2016,6129.648801
9/18/2016,5823.261568
9/19/2016,8928.211648
9/20/2016,10744.93502
9/21/2016,12759.03389
9/22/2016,12337.78367
9/23/2016,13700.37082
9/24/2016,11182.35054
9/25/2016,6428.717015
9/26/2016,12729.79747
9/27/2016,17413.01768
9/28/2016,17185.63221
9/29/2016,18105.5278
9/30/2016,16510.47749
10/1/2016,16274.40441
10/2/2016,16896.34253
10/3/2016,16476.32207
10/4/2016,6194.786088
10/5/2016,4386.710667
10/6/2016,8265.532972
10/7/2016,9443.518201
10/8/2016,15587.7257
10/9/2016,17673.68583
10/10/2016,16812.32257
10/11/2016,14510.99682
10/12/2016,14012.64898
10/13/2016,13959.09518
10/14/2016,14047.35977
10/15/2016,12036.5138
10/16/2016,11515.67335
10/17/2016,13322.71737
10/18/2016,13038.10868
10/19/2016,12117.02301
10/20/2016,13154.91547
10/21/2016,9182.255002
10/22/2016,7691.456087
10/23/2016,8416.296836
10/24/2016,11169.45796
10/25/2016,15129.68205
10/26/2016,16564.86435
10/27/2016,16929.82357
10/28/2016,15050.89846
10/29/2016,11753.84892
10/30/2016,11712.49348
10/31/2016,13353.87775
11/1/2016,14000.84731
11/2/2016,13208.80646
11/3/2016,12759.50992
11/4/2016,9396.628876
11/5/2016,7672.732092
11/6/2016,6997.577368
11/7/2016,7976.12428
11/8/2016,8107.5096
11/9/2016,6754.859651
11/10/2016,7855.568729
11/11/2016,7006.939366
11/12/2016,6798.277897
11/13/2016,6036.504861
11/14/2016,6419.831053
11/15/2016,6259.487012
11/16/2016,6005.820518
11/17/2016,6525.570054
11/18/2016,7276.949685
11/19/2016,7188.605752
11/20/2016,6594.376767
11/21/2016,7686.021369
11/22/2016,7985.545782
11/23/2016,7968.448236
11/24/2016,7941.274642
11/25/2016,7718.649517
11/26/2016,7552.593071
11/27/2016,7943.892828
11/28/2016,7548.229428
11/29/2016,7538.98644
11/30/2016,6935.772317
12/1/2016,6852.684591
12/2/2016,6752.340639
12/3/2016,5098.38115
12/4/2016,4207.285607
12/5/2016,6017.860206
12/6/2016,5512.33218
12/7/2016,5657.324132
12/8/2016,5782.67969
12/9/2016,5513.284248
12/10/2016,4934.585865
12/11/2016,5641.138984
12/12/2016,6064.709862
12/13/2016,5079.359634
12/14/2016,4276.766703
12/15/2016,4631.689546
12/16/2016,5187.617647
12/17/2016,4528.826582
12/18/2016,4646.208575
12/19/2016,6894.297876
12/20/2016,7153.379254
12/21/2016,6936.010334
12/22/2016,6546.951904
12/23/2016,6160.630667
12/24/2016,4181.500445
12/25/2016,4664.297859
12/26/2016,4719.696288
12/27/2016,7915.906009
12/28/2016,7514.331857
12/29/2016,7281.055476
12/30/2016,5979.559322
12/31/2016,4453.831429
1/1/2017,4577.719217
1/2/2017,4252.528649
1/3/2017,6909.352443
1/4/2017,5354.884012
1/5/2017,4779.478196
1/6/2017,4304.475835
1/7/2017,4207.999658
1/8/2017,2644.010551
1/9/2017,4291.841105
1/10/2017,6282.812667
1/11/2017,6145.298413
1/12/2017,6687.818229
1/13/2017,6350.270619
1/14/2017,5847.321109
1/15/2017,5796.78219
1/16/2017,5395.386551
1/17/2017,5969.324597
1/18/2017,5693.998567
1/19/2017,5661.25141
1/20/2017,7086.476673
1/21/2017,4364.951958
1/22/2017,2464.744168
1/23/2017,1687.916564
1/24/2017,688.8605305
1/25/2017,898.1170404
1/26/2017,2902.298539
1/27/2017,6693.272782
1/28/2017,4697.124353
1/29/2017,2477.954105
1/30/2017,1478.263359
1/31/2017,1943.963227
2/1/2017,3375.932303
2/2/2017,4077.050703
2/3/2017,4213.751733
2/4/2017,4674.770601
2/5/2017,4214.207931
2/6/2017,4239.993094
2/7/2017,3394.795141
