date,INDUST_cmd
8/28/2014,220191.4368
8/29/2014,95416.28928
8/30/2014,100309.4323
8/31/2014,105202.5754
9/1/2014,80736.86016
9/2/2014,41591.71584
9/3/2014,9786.28608
9/4/2014,0
9/5/2014,0
9/6/2014,0
9/7/2014,0
9/8/2014,0
9/9/2014,0
9/10/2014,0
9/11/2014,0
9/12/2014,0
9/13/2014,0
9/14/2014,0
9/15/2014,0
9/16/2014,0
9/17/2014,0
9/18/2014,0
9/19/2014,0
9/20/2014,0
9/21/2014,0
9/22/2014,0
9/23/2014,0
9/24/2014,0
9/25/2014,0
9/26/2014,0
9/27/2014,0
9/28/2014,0
9/29/2014,0
9/30/2014,0
10/1/2014,0
10/2/2014,0
10/3/2014,44038.28736
10/4/2014,159027.1488
10/5/2014,335180.2982
10/6/2014,90523.14624
10/7/2014,51378.00192
10/8/2014,31805.42976
10/9/2014,21774.48653
10/10/2014,36698.5728
10/11/2014,271569.4387
10/12/2014,46484.85888
10/13/2014,171260.0064
10/14/2014,56271.14496
10/15/2014,44038.28736
10/16/2014,51378.00192
10/17/2014,58717.71648
10/18/2014,66057.43104
10/19/2014,325394.0122
10/20/2014,36698.5728
10/21/2014,195725.7216
10/22/2014,39145.14432
10/23/2014,102756.0038
10/24/2014,95416.28928
10/25/2014,144347.7197
10/26/2014,107649.1469
10/27/2014,100309.4323
10/28/2014,188386.007
10/29/2014,188386.007
10/30/2014,154134.0058
10/31/2014,193279.1501
11/1/2014,146794.2912
11/2/2014,168813.4349
11/3/2014,144347.7197
11/4/2014,124775.1475
11/5/2014,122328.576
11/6/2014,146794.2912
11/7/2014,92969.71776
11/8/2014,232424.2944
11/9/2014,220191.4368
11/10/2014,26912.28672
11/11/2014,41591.71584
11/12/2014,19327.91501
11/13/2014,92969.71776
11/14/2014,286248.8678
11/15/2014,249550.295
11/16/2014,207958.5792
11/17/2014,90523.14624
11/18/2014,112542.2899
11/19/2014,139454.5766
11/20/2014,247103.7235
11/21/2014,85630.0032
11/22/2014,61164.288
11/23/2014,122328.576
11/24/2014,73397.1456
11/25/2014,88076.57472
11/26/2014,56271.14496
11/27/2014,48931.4304
11/28/2014,61164.288
11/29/2014,39145.14432
11/30/2014,39145.14432
12/1/2014,83183.43168
12/2/2014,92969.71776
12/3/2014,63610.85952
12/4/2014,105202.5754
12/5/2014,127221.719
12/6/2014,127221.719
12/7/2014,129668.2906
12/8/2014,161473.7203
12/9/2014,185939.4355
12/10/2014,149240.8627
12/11/2014,127221.719
12/12/2014,75843.71712
12/13/2014,195725.7216
12/14/2014,92969.71776
12/15/2014,110095.7184
12/16/2014,132114.8621
12/17/2014,137008.0051
12/18/2014,134561.4336
12/19/2014,70950.57408
12/20/2014,39145.14432
12/21/2014,100309.4323
12/22/2014,75843.71712
12/23/2014,61164.288
12/24/2014,92969.71776
12/25/2014,207958.5792
12/26/2014,344966.5843
12/27/2014,51378.00192
12/28/2014,58717.71648
12/29/2014,61164.288
12/30/2014,41591.71584
12/31/2014,58717.71648
1/1/2015,51378.00192
1/2/2015,68504.00256
1/3/2015,78290.28864
1/4/2015,66057.43104
1/5/2015,159027.1488
1/6/2015,129668.2906
1/7/2015,173706.5779
1/8/2015,577390.8787
1/9/2015,105202.5754
1/10/2015,112542.2899
1/11/2015,66057.43104
1/12/2015,80736.86016
1/13/2015,29358.85824
1/14/2015,58717.71648
1/15/2015,63610.85952
1/16/2015,68504.00256
1/17/2015,92969.71776
1/18/2015,105202.5754
1/19/2015,70950.57408
1/20/2015,44038.28736
1/21/2015,119882.0045
1/22/2015,132114.8621
1/23/2015,63610.85952
1/24/2015,63610.85952
1/25/2015,58717.71648
1/26/2015,83183.43168
1/27/2015,185939.4355
1/28/2015,249550.295
1/29/2015,229977.7229
1/30/2015,185939.4355
1/31/2015,61164.288
2/1/2015,36698.5728
2/2/2015,75843.71712
2/3/2015,34252.00128
2/4/2015,1688.134349
2/5/2015,100309.4323
2/6/2015,68504.00256
2/7/2015,36698.5728
2/8/2015,34252.00128
2/9/2015,61164.288
2/10/2015,0
2/11/2015,0
2/12/2015,0
2/13/2015,13211.48621
2/14/2015,63610.85952
2/15/2015,56271.14496
2/16/2015,46484.85888
2/17/2015,85630.0032
2/18/2015,78290.28864
2/19/2015,237317.4374
2/20/2015,242210.5805
2/21/2015,97862.8608
2/22/2015,31805.42976
2/23/2015,0
2/24/2015,151687.4342
2/25/2015,112542.2899
2/26/2015,100309.4323
2/27/2015,73397.1456
2/28/2015,46484.85888
3/1/2015,12232.8576
3/2/2015,0
3/3/2015,119882.0045
3/4/2015,188386.007
3/5/2015,188386.007
3/6/2015,195725.7216
3/7/2015,132114.8621
3/8/2015,34252.00128
3/9/2015,117435.433
3/10/2015,171260.0064
3/11/2015,166366.8634
3/12/2015,193279.1501
3/13/2015,178599.721
3/14/2015,146794.2912
3/15/2015,105202.5754
3/16/2015,112542.2899
3/17/2015,222638.0083
3/18/2015,261783.1526
3/19/2015,161473.7203
3/20/2015,173706.5779
3/21/2015,249550.295
3/22/2015,151687.4342
3/23/2015,141901.1482
3/24/2015,102756.0038
3/25/2015,173706.5779
3/26/2015,151687.4342
3/27/2015,20795.85792
3/28/2015,78290.28864
3/29/2015,46484.85888
3/30/2015,22263.80083
3/31/2015,11254.22899
4/1/2015,146794.2912
4/2/2015,156580.5773
4/3/2015,154134.0058
4/4/2015,193279.1501
4/5/2015,176153.1494
4/6/2015,251996.8666
4/7/2015,234870.8659
4/8/2015,198172.2931
4/9/2015,183492.864
4/10/2015,46484.85888
4/11/2015,17126.00064
4/12/2015,24465.7152
4/13/2015,24465.7152
4/14/2015,48931.4304
4/15/2015,88076.57472
4/16/2015,0
4/17/2015,0
4/18/2015,0
4/19/2015,0
4/20/2015,0
4/21/2015,0
4/22/2015,0
4/23/2015,0
4/24/2015,0
4/25/2015,0
4/26/2015,0
4/27/2015,0
4/28/2015,0
4/29/2015,9052.314624
4/30/2015,68504.00256
5/1/2015,46484.85888
5/2/2015,51378.00192
5/3/2015,53824.57344
5/4/2015,41591.71584
5/5/2015,19572.57216
5/6/2015,117435.433
5/7/2015,244657.152
5/8/2015,291142.0109
5/9/2015,229977.7229
5/10/2015,193279.1501
5/11/2015,185939.4355
5/12/2015,176153.1494
5/13/2015,198172.2931
5/14/2015,259336.5811
5/15/2015,227531.1514
5/16/2015,171260.0064
5/17/2015,166366.8634
5/18/2015,129668.2906
5/19/2015,181046.2925
5/20/2015,261783.1526
5/21/2015,254443.4381
5/22/2015,256890.0096
5/23/2015,203065.4362
5/24/2015,102756.0038
5/25/2015,127221.719
5/26/2015,254443.4381
5/27/2015,259336.5811
5/28/2015,234870.8659
5/29/2015,251996.8666
5/30/2015,225084.5798
5/31/2015,249550.295
6/1/2015,229977.7229
6/2/2015,154134.0058
6/3/2015,132114.8621
6/4/2015,161473.7203
6/5/2015,217744.8653
6/6/2015,234870.8659
6/7/2015,244657.152
6/8/2015,237317.4374
6/9/2015,205512.0077
6/10/2015,90523.14624
6/11/2015,0
6/12/2015,0
6/13/2015,0
6/14/2015,0
6/15/2015,0
6/16/2015,0
6/17/2015,58717.71648
6/18/2015,220191.4368
6/19/2015,247103.7235
6/20/2015,217744.8653
6/21/2015,225084.5798
6/22/2015,344966.5843
6/23/2015,237317.4374
6/24/2015,217744.8653
6/25/2015,738864.599
6/26/2015,699719.4547
6/27/2015,513780.0192
6/28/2015,587177.1648
6/29/2015,481974.5894
6/30/2015,0
7/1/2015,0
7/2/2015,2691.228672
7/3/2015,305821.44
7/4/2015,349859.7274
7/5/2015,300928.297
7/6/2015,374325.4426
7/7/2015,168813.4349
7/8/2015,0
7/9/2015,0
7/10/2015,156580.5773
7/11/2015,308268.0115
7/12/2015,391451.4432
7/13/2015,577390.8787
7/14/2015,526012.8768
7/15/2015,134561.4336
7/16/2015,0
7/17/2015,23976.4009
7/18/2015,0
7/19/2015,0
7/20/2015,0
7/21/2015,0
7/22/2015,85630.0032
7/23/2015,163920.2918
7/24/2015,0
7/25/2015,0
7/26/2015,0
7/27/2015,0
7/28/2015,0
7/29/2015,0
7/30/2015,0
7/31/2015,0
8/1/2015,0
8/2/2015,0
8/3/2015,0
8/4/2015,0
8/5/2015,95416.28928
8/6/2015,178599.721
8/7/2015,163920.2918
8/8/2015,278909.1533
8/9/2015,406130.8723
8/10/2015,296035.1539
8/11/2015,254443.4381
8/12/2015,171260.0064
8/13/2015,254443.4381
8/14/2015,0
8/15/2015,0
8/16/2015,0
8/17/2015,0
8/18/2015,0
8/19/2015,0
8/20/2015,0
8/21/2015,0
8/22/2015,0
8/23/2015,0
8/24/2015,0
8/25/2015,56271.14496
8/26/2015,0
8/27/2015,0
8/28/2015,0
8/29/2015,0
8/30/2015,0
8/31/2015,0
9/1/2015,0
9/2/2015,0
9/3/2015,34252.00128
9/4/2015,0
9/5/2015,0
9/6/2015,44038.28736
9/7/2015,29358.85824
9/8/2015,709.5057408
9/9/2015,0
9/10/2015,7339.71456
9/11/2015,29358.85824
9/12/2015,53824.57344
9/13/2015,46484.85888
9/14/2015,0
9/15/2015,0
9/16/2015,8318.343168
9/17/2015,0
9/18/2015,0
9/19/2015,0
9/20/2015,0
9/21/2015,0
9/22/2015,0
9/23/2015,0
9/24/2015,0
9/25/2015,0
9/26/2015,0
9/27/2015,0
9/28/2015,0
9/29/2015,0
9/30/2015,0
10/1/2015,0
10/2/2015,46484.85888
10/3/2015,68504.00256
10/4/2015,75843.71712
10/5/2015,44038.28736
10/6/2015,56271.14496
10/7/2015,31805.42976
10/8/2015,44038.28736
10/9/2015,80736.86016
10/10/2015,0
10/11/2015,0
10/12/2015,0
10/13/2015,36698.5728
10/14/2015,22263.80083
10/15/2015,166366.8634
10/16/2015,70950.57408
10/17/2015,97862.8608
10/18/2015,58717.71648
10/19/2015,141901.1482
10/20/2015,198172.2931
10/21/2015,188386.007
10/22/2015,254443.4381
10/23/2015,229977.7229
10/24/2015,220191.4368
10/25/2015,146794.2912
10/26/2015,212851.7222
10/27/2015,141901.1482
10/28/2015,90523.14624
10/29/2015,85630.0032
10/30/2015,229977.7229
10/31/2015,132114.8621
11/1/2015,97862.8608
11/2/2015,168813.4349
11/3/2015,212851.7222
11/4/2015,266676.2957
11/5/2015,291142.0109
11/6/2015,256890.0096
11/7/2015,159027.1488
11/8/2015,90523.14624
11/9/2015,122328.576
11/10/2015,97862.8608
11/11/2015,83183.43168
11/12/2015,100309.4323
11/13/2015,178599.721
11/14/2015,185939.4355
11/15/2015,117435.433
11/16/2015,137008.0051
11/17/2015,97862.8608
11/18/2015,44038.28736
11/19/2015,80736.86016
11/20/2015,0
11/21/2015,0
11/22/2015,0
11/23/2015,0
11/24/2015,0
11/25/2015,15413.40058
11/26/2015,24465.7152
11/27/2015,22997.77229
11/28/2015,41591.71584
11/29/2015,29358.85824
11/30/2015,107649.1469
12/1/2015,61164.288
12/2/2015,0
12/3/2015,0
12/4/2015,0
12/5/2015,0
12/6/2015,0
12/7/2015,0
12/8/2015,3425.200128
12/9/2015,8318.343168
12/10/2015,15902.71488
12/11/2015,31805.42976
12/12/2015,159027.1488
12/13/2015,137008.0051
12/14/2015,48931.4304
12/15/2015,41591.71584
12/16/2015,90523.14624
12/17/2015,73397.1456
12/18/2015,85630.0032
12/19/2015,12966.82906
12/20/2015,31805.42976
12/21/2015,171260.0064
12/22/2015,181046.2925
12/23/2015,88076.57472
12/24/2015,58717.71648
12/25/2015,41591.71584
12/26/2015,129668.2906
12/27/2015,80736.86016
12/28/2015,114988.8614
12/29/2015,105202.5754
12/30/2015,117435.433
12/31/2015,29358.85824
1/1/2016,39145.14432
1/2/2016,66057.43104
1/3/2016,58717.71648
1/4/2016,83183.43168
1/5/2016,0
1/6/2016,0
1/7/2016,0
1/8/2016,44038.28736
1/9/2016,0
1/10/2016,0
1/11/2016,0
1/12/2016,0
1/13/2016,0
1/14/2016,23976.4009
1/15/2016,0
1/16/2016,0
1/17/2016,0
1/18/2016,0
1/19/2016,46484.85888
1/20/2016,0
1/21/2016,0
1/22/2016,0
1/23/2016,0
1/24/2016,0
1/25/2016,0
1/26/2016,0
1/27/2016,0
1/28/2016,44038.28736
1/29/2016,36698.5728
1/30/2016,26912.28672
1/31/2016,20551.20077
2/1/2016,26912.28672
2/2/2016,73397.1456
2/3/2016,46484.85888
2/4/2016,112542.2899
2/5/2016,166366.8634
2/6/2016,68504.00256
2/7/2016,61164.288
2/8/2016,48931.4304
2/9/2016,66057.43104
2/10/2016,51378.00192
2/11/2016,41591.71584
2/12/2016,36698.5728
2/13/2016,190832.5786
2/14/2016,68504.00256
2/15/2016,34252.00128
2/16/2016,29358.85824
2/17/2016,44038.28736
2/18/2016,36698.5728
2/19/2016,39145.14432
2/20/2016,26912.28672
2/21/2016,31805.42976
2/22/2016,29358.85824
2/23/2016,17615.31494
2/24/2016,18349.2864
2/25/2016,44038.28736
2/26/2016,66057.43104
2/27/2016,195725.7216
2/28/2016,132114.8621
2/29/2016,68504.00256
3/1/2016,112542.2899
3/2/2016,134561.4336
3/3/2016,237317.4374
3/4/2016,188386.007
3/5/2016,220191.4368
3/6/2016,242210.5805
3/7/2016,122328.576
3/8/2016,112542.2899
3/9/2016,227531.1514
3/10/2016,237317.4374
3/11/2016,239764.009
3/12/2016,173706.5779
3/13/2016,75843.71712
3/14/2016,119882.0045
3/15/2016,200618.8646
3/16/2016,215298.2938
3/17/2016,129668.2906
3/18/2016,132114.8621
3/19/2016,0
3/20/2016,0
3/21/2016,237317.4374
3/22/2016,276462.5818
3/23/2016,66057.43104
3/24/2016,19572.57216
3/25/2016,0
3/26/2016,0
3/27/2016,53824.57344
3/28/2016,61164.288
3/29/2016,127221.719
3/30/2016,0
3/31/2016,29358.85824
4/1/2016,44038.28736
4/2/2016,58717.71648
4/3/2016,83183.43168
4/4/2016,36698.5728
4/5/2016,112542.2899
4/6/2016,53824.57344
4/7/2016,389004.8717
4/8/2016,464848.5888
4/9/2016,325394.0122
4/10/2016,256890.0096
4/11/2016,264229.7242
4/12/2016,354752.8704
4/13/2016,369432.2995
4/14/2016,298481.7254
4/15/2016,80736.86016
4/16/2016,105202.5754
4/17/2016,48931.4304
4/18/2016,222638.0083
4/19/2016,415917.1584
4/20/2016,374325.4426
4/21/2016,347413.1558
4/22/2016,124775.1475
4/23/2016,92969.71776
4/24/2016,36698.5728
4/25/2016,70950.57408
4/26/2016,149240.8627
4/27/2016,288695.4394
4/28/2016,381665.1571
4/29/2016,325394.0122
4/30/2016,300928.297
5/1/2016,278909.1533
5/2/2016,171260.0064
5/3/2016,144347.7197
5/4/2016,63610.85952
5/5/2016,105202.5754
5/6/2016,144347.7197
5/7/2016,232424.2944
5/8/2016,178599.721
5/9/2016,288695.4394
5/10/2016,384111.7286
5/11/2016,327840.5837
5/12/2016,322947.4406
5/13/2016,296035.1539
5/14/2016,374325.4426
5/15/2016,396344.5862
5/16/2016,200618.8646
5/17/2016,124775.1475
5/18/2016,0
5/19/2016,0
5/20/2016,0
5/21/2016,0
5/22/2016,0
5/23/2016,0
5/24/2016,0
5/25/2016,0
5/26/2016,0
5/27/2016,1419.011482
5/28/2016,0
5/29/2016,24465.7152
5/30/2016,46484.85888
5/31/2016,112542.2899
6/1/2016,225084.5798
6/2/2016,239764.009
6/3/2016,327840.5837
6/4/2016,259336.5811
6/5/2016,117435.433
6/6/2016,24465.7152
6/7/2016,19572.57216
6/8/2016,0
6/9/2016,0
6/10/2016,0
6/11/2016,0
6/12/2016,0
6/13/2016,0
6/14/2016,0
6/15/2016,0
6/16/2016,0
6/17/2016,0
6/18/2016,0
6/19/2016,0
6/20/2016,0
6/21/2016,0
6/22/2016,0
6/23/2016,0
6/24/2016,0
6/25/2016,0
6/26/2016,0
6/27/2016,0
6/28/2016,0
6/29/2016,39145.14432
6/30/2016,0
7/1/2016,0
7/2/2016,0
7/3/2016,0
7/4/2016,34252.00128
7/5/2016,0
7/6/2016,139454.5766
7/7/2016,144347.7197
7/8/2016,259336.5811
7/9/2016,249550.295
7/10/2016,127221.719
7/11/2016,161473.7203
7/12/2016,244657.152
7/13/2016,247103.7235
7/14/2016,298481.7254
7/15/2016,242210.5805
7/16/2016,146794.2912
7/17/2016,110095.7184
7/18/2016,217744.8653
7/19/2016,159027.1488
7/20/2016,31805.42976
7/21/2016,0
7/22/2016,0
7/23/2016,24221.05805
7/24/2016,41591.71584
7/25/2016,0
7/26/2016,0
7/27/2016,0
7/28/2016,16392.02918
7/29/2016,70950.57408
7/30/2016,144347.7197
7/31/2016,97862.8608
8/1/2016,29358.85824
8/2/2016,107649.1469
8/3/2016,92969.71776
8/4/2016,51378.00192
8/5/2016,0
8/6/2016,7339.71456
8/7/2016,53824.57344
8/8/2016,68504.00256
8/9/2016,0
8/10/2016,0
8/11/2016,0
8/12/2016,0
8/13/2016,0
8/14/2016,0
8/15/2016,0
8/16/2016,0
8/17/2016,24465.7152
8/18/2016,51378.00192
8/19/2016,16881.34349
8/20/2016,12722.1719
8/21/2016,31805.42976
8/22/2016,1198.820045
8/23/2016,53824.57344
8/24/2016,56271.14496
8/25/2016,21774.48653
8/26/2016,0
8/27/2016,41591.71584
8/28/2016,53824.57344
8/29/2016,26912.28672
8/30/2016,51378.00192
8/31/2016,0
9/1/2016,0
9/2/2016,0
9/3/2016,0
9/4/2016,34496.65843
9/5/2016,0
9/6/2016,0
9/7/2016,0
9/8/2016,0
9/9/2016,0
9/10/2016,0
9/11/2016,27401.60102
9/12/2016,0
9/13/2016,0
9/14/2016,0
9/15/2016,0
9/16/2016,0
9/17/2016,18006.76639
9/18/2016,4624.020173
9/19/2016,37432.54426
9/20/2016,0
9/21/2016,32539.40122
9/22/2016,41591.71584
9/23/2016,45995.54458
9/24/2016,213341.0365
9/25/2016,61164.288
9/26/2016,50888.68762
9/27/2016,54558.5449
9/28/2016,52356.63053
9/29/2016,70216.60262
9/30/2016,19621.50359
10/1/2016,0
10/2/2016,21676.62367
10/3/2016,30337.48685
10/4/2016,29848.17254
10/5/2016,44772.25882
10/6/2016,56760.45926
10/7/2016,154378.6629
10/8/2016,45995.54458
10/9/2016,39145.14432
10/10/2016,39634.45862
10/11/2016,14557.10054
10/12/2016,28624.88678
10/13/2016,45261.57312
10/14/2016,36453.91565
10/15/2016,28380.22963
10/16/2016,11034.03756
10/17/2016,7975.823155
10/18/2016,22777.58085
10/19/2016,49910.05901
10/20/2016,169792.0635
10/21/2016,165388.2348
10/22/2016,305821.44
10/23/2016,182269.5782
10/24/2016,149730.177
10/25/2016,152666.0628
10/26/2016,58717.71648
10/27/2016,79024.2601
10/28/2016,117190.7758
10/29/2016,56271.14496
10/30/2016,259336.5811
10/31/2016,33028.71552
11/1/2016,107404.4897
11/2/2016,133338.1478
11/3/2016,197927.636
11/4/2016,131870.2049
11/5/2016,174685.2065
11/6/2016,192545.1786
11/7/2016,90033.83194
11/8/2016,117435.433
11/9/2016,81715.48877
11/10/2016,106915.1754
11/11/2016,213585.6937
11/12/2016,256890.0096
11/13/2016,226063.2084
11/14/2016,217744.8653
11/15/2016,184471.4926
11/16/2016,202576.1219
11/17/2016,185205.4641
11/18/2016,206979.9506
11/19/2016,193768.4644
11/20/2016,208692.5507
11/21/2016,165632.8919
11/22/2016,131625.5478
11/23/2016,117435.433
11/24/2016,72418.51699
11/25/2016,114988.8614
11/26/2016,50399.37331
11/27/2016,90278.48909
11/28/2016,141411.8339
11/29/2016,106425.8611
11/30/2016,190587.9214
12/1/2016,183492.864
12/2/2016,247103.7235
12/3/2016,179089.0353
12/4/2016,137497.3194
12/5/2016,75843.71712
12/6/2016,122817.8903
12/7/2016,104713.2611
12/8/2016,83183.43168
12/9/2016,102022.0324
12/10/2016,154867.9772
12/11/2016,148262.2341
12/12/2016,101288.0609
12/13/2016,82694.11738
12/14/2016,56026.48781
12/15/2016,147772.9198
12/16/2016,50399.37331
12/17/2016,121349.9474
12/18/2016,115967.49
12/19/2016,35475.28704
12/20/2016,118414.0616
12/21/2016,149974.8342
12/22/2016,75109.74566
12/23/2016,17248.32922
12/24/2016,76822.34573
12/25/2016,58228.40218
12/26/2016,111808.3185
12/27/2016,13358.2805
12/28/2016,124530.4904
12/29/2016,192789.8358
12/30/2016,243189.2091
12/31/2016,90767.80339
1/1/2017,119637.3473
1/2/2017,66302.08819
1/3/2017,75843.71712
1/4/2017,73886.4599
1/5/2017,34007.34413
1/6/2017,122083.9188
1/7/2017,80002.8887
1/8/2017,116456.8044
1/9/2017,15609.1263
1/10/2017,161473.7203
1/11/2017,190587.9214
1/12/2017,185205.4641
1/13/2017,117435.433
1/14/2017,45995.54458
1/15/2017,50888.68762
1/16/2017,61408.94515
1/17/2017,152666.0628
1/18/2017,106425.8611
1/19/2017,59941.00224
1/20/2017,164164.949
1/21/2017,105447.2325
1/22/2017,17272.79493
1/23/2017,43304.3159
1/24/2017,25199.68666
1/25/2017,47218.83034
1/26/2017,49665.40186
1/27/2017,46240.20173
1/28/2017,44527.60166
1/29/2017,0
1/30/2017,0
1/31/2017,0
2/1/2017,5651.580211
2/2/2017,0
2/3/2017,0
2/4/2017,26178.31526
2/5/2017,30582.144
2/6/2017,0
2/7/2017,103245.3181
2/8/2017,74620.43136
2/9/2017,117435.433
2/10/2017,58228.40218
2/11/2017,108627.7755
2/12/2017,186184.0927
2/13/2017,71439.88838
2/14/2017,88321.23187
2/15/2017,179333.6924
2/16/2017,174685.2065
2/17/2017,203554.7505
2/18/2017,165143.5776
2/19/2017,109851.0612
2/20/2017,120371.3188
2/21/2017,44772.25882
2/22/2017,27646.25818
2/23/2017,20012.95503
2/24/2017,34741.31558
2/25/2017,9370.368922
2/26/2017,52356.63053
2/27/2017,76333.03142
2/28/2017,124530.4904
3/1/2017,123062.5475
3/2/2017,108872.4326
3/3/2017,52845.94483
3/4/2017,16098.4406
3/5/2017,80492.20301
3/6/2017,63610.85952
3/7/2017,66302.08819
3/8/2017,84162.06029
3/9/2017,102511.3467
3/10/2017,149485.5199
3/11/2017,178110.4067
3/12/2017,151442.7771
3/13/2017,86119.3175
3/14/2017,45016.91597
3/15/2017,116456.8044
3/16/2017,220436.094
3/17/2017,163430.9775
3/18/2017,103489.9753
3/19/2017,151442.7771
3/20/2017,129178.9763
3/21/2017,140922.5196
3/22/2017,155601.9487
3/23/2017,120371.3188
3/24/2017,43548.97306
3/25/2017,139454.5766
3/26/2017,161718.3775
3/27/2017,152176.7485
3/28/2017,159271.806
3/29/2017,161963.0346
3/30/2017,169058.092
3/31/2017,165877.5491
4/1/2017,185450.1212
4/2/2017,90033.83194
4/3/2017,4893.14304
4/4/2017,22239.33512
4/5/2017,49420.7447
4/6/2017,53090.60198
4/7/2017,89299.86048
4/8/2017,220191.4368
4/9/2017,261783.1526
4/10/2017,225818.5513
4/11/2017,251996.8666
4/12/2017,228754.4371
4/13/2017,164164.949
4/14/2017,150464.1485
4/15/2017,223861.2941
4/16/2017,249550.295
4/17/2017,170281.3778
4/18/2017,125019.8047
4/19/2017,82449.46022
4/20/2017,70705.91693
4/21/2017,121349.9474
4/22/2017,129668.2906
4/23/2017,26178.31526
4/24/2017,48931.4304
4/25/2017,122328.576
4/26/2017,298481.7254
4/27/2017,494207.447
4/28/2017,533352.5914
4/29/2017,518673.1622
4/30/2017,469741.7318
5/1/2017,371878.871
5/2/2017,100309.4323
5/3/2017,0
5/4/2017,0
5/5/2017,0
5/6/2017,0
5/7/2017,0
5/8/2017,0
5/9/2017,0
5/10/2017,82694.11738
5/11/2017,296035.1539
5/12/2017,357199.4419
5/13/2017,379218.5856
5/14/2017,411024.0154
5/15/2017,521119.7338
5/16/2017,587177.1648
5/17/2017,736418.0275
5/18/2017,748650.8851
5/19/2017,455062.3027
5/20/2017,479528.0179
5/21/2017,633662.0237
5/22/2017,599410.0224
5/23/2017,499100.5901
5/24/2017,66791.4025
5/25/2017,112297.6328
5/26/2017,0
5/27/2017,83917.40314
5/28/2017,154867.9772
5/29/2017,386558.3002
5/30/2017,486867.7325
5/31/2017,305821.44
6/1/2017,266676.2957
6/2/2017,190098.6071
6/3/2017,0
6/4/2017,0
6/5/2017,0
6/6/2017,0
6/7/2017,0
6/8/2017,0
6/9/2017,0
6/10/2017,0
6/11/2017,0
6/12/2017,0
6/13/2017,0
6/14/2017,0
6/15/2017,0
6/16/2017,0
6/17/2017,0
6/18/2017,0
6/19/2017,0
6/20/2017,0
6/21/2017,0
6/22/2017,0
6/23/2017,0
6/24/2017,0
6/25/2017,0
6/26/2017,0
6/27/2017,0
6/28/2017,0
6/29/2017,0
6/30/2017,28380.22963
7/1/2017,110585.0327
7/2/2017,130891.5763
7/3/2017,241476.609
7/4/2017,528459.4483
7/5/2017,452615.7312
7/6/2017,523566.3053
7/7/2017,489314.304
7/8/2017,415917.1584
7/9/2017,247103.7235
7/10/2017,425703.4445
7/11/2017,238785.3804
7/12/2017,298481.7254
7/13/2017,0
7/14/2017,0
7/15/2017,0
7/16/2017,0
7/17/2017,0
7/18/2017,0
7/19/2017,0
7/20/2017,0
7/21/2017,0
7/22/2017,0
7/23/2017,0
7/24/2017,0
7/25/2017,0
7/26/2017,80492.20301
7/27/2017,100554.0895
7/28/2017,24416.78377
7/29/2017,25933.65811
7/30/2017,171993.9779
7/31/2017,0
8/1/2017,0
8/2/2017,0
8/3/2017,0
8/4/2017,0
8/5/2017,0
8/6/2017,0
8/7/2017,0
8/8/2017,46484.85888
8/9/2017,32050.08691
8/10/2017,29114.20109
8/11/2017,0
8/12/2017,0
8/13/2017,3449.665843
8/14/2017,0
8/15/2017,0
8/16/2017,0
8/17/2017,0
8/18/2017,0
8/19/2017,0
8/20/2017,0
8/21/2017,0
8/22/2017,0
8/23/2017,0
8/24/2017,0
8/25/2017,0
8/26/2017,43059.65875
8/27/2017,43304.3159
8/28/2017,48686.77325
8/29/2017,39879.11578
8/30/2017,40123.77293
8/31/2017,119148.033
9/1/2017,205756.6648
9/2/2017,113520.9185
9/3/2017,43304.3159
9/4/2017,42570.34445
9/5/2017,0
9/6/2017,0
9/7/2017,0
9/8/2017,0
9/9/2017,34496.65843
9/10/2017,0
9/11/2017,0
9/12/2017,0
9/13/2017,0
9/14/2017,0
9/15/2017,0
9/16/2017,0
9/17/2017,332733.7267
9/18/2017,13774.19766
9/19/2017,41591.71584
9/20/2017,52356.63053
9/21/2017,45506.23027
9/22/2017,45995.54458
9/23/2017,47708.14464
9/24/2017,39879.11578
9/25/2017,45750.88742
9/26/2017,57005.11642
9/27/2017,48197.45894
9/28/2017,72173.85984
9/29/2017,52845.94483
9/30/2017,42081.03014
10/1/2017,40123.77293
10/2/2017,43793.63021
10/3/2017,82449.46022
10/4/2017,76333.03142
10/5/2017,66546.74534
10/6/2017,67036.05965
10/7/2017,62387.57376
10/8/2017,61408.94515
10/9/2017,54069.23059
10/10/2017,100554.0895
10/11/2017,72907.8313
10/12/2017,74131.11706
10/13/2017,78779.60294
10/14/2017,98596.83226
10/15/2017,91501.77485
10/16/2017,73397.1456
10/17/2017,62387.57376
10/18/2017,26178.31526
10/19/2017,62632.23091
10/20/2017,58717.71648
10/21/2017,87587.26042
10/22/2017,74865.08851
10/23/2017,114499.5471
10/24/2017,98841.48941
10/25/2017,55047.8592
10/26/2017,53824.57344
10/27/2017,70216.60262
10/28/2017,73886.4599
10/29/2017,45261.57312
10/30/2017,40613.08723
10/31/2017,51133.34477
11/1/2017,37921.85856
11/2/2017,34007.34413
11/3/2017,62142.91661
11/4/2017,55292.51635
11/5/2017,59207.03078
11/6/2017,62632.23091
11/7/2017,48197.45894
11/8/2017,57739.08787
11/9/2017,52601.28768
11/10/2017,50888.68762
11/11/2017,66057.43104
11/12/2017,47952.80179
11/13/2017,26422.97242
11/14/2017,38655.83002
11/15/2017,43059.65875
