date,S65_Q,S71_Q,S72_Q,S84_Q,S127_C_Q,S127_P_Q,S129_C_Q,S129_P_Q,S133_P_Q,S135_C_Q,S135_P_Q,S154_Q,S191_Q,S308_Q,S351_Q,S352_Q,S354_Q,FISHP_Q,L8_Q,S2_P_Q,S3_P_Q,S4_P_Q,S77_Q,INDUST_Q,S127_In,S129_In,S135_In,S308_In,S77_In,S351_In,S352_In,S354_In,L8_In,S308_Out,S77_Out,INDUST_Out,S351_Out,S352_Out,S354_Out,L8_Out,Inflows,Netflows,Outflows
2016-07-01,7036326.80523078,2251559.00944921,566896.01981927,2112813.71022194,0.0,0.0,0.0,0.0,360062.523140141,0.0,0.0,64736.3889535104,1010142.11153157,3767726.3412096,0.0,0.0,0.0,1502197.38539136,812263.08135168,0.0,0.0,0.0,8298770.59584,-171260.00639999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3767726.3412096,8298770.59584,0.0,0.0,0.0,0.0,812263.08135168,14904733.953737782,14904733.953737782,12878760.01840128
2016-07-02,6370956.11967535,2880328.92483289,479137.354975642,2679489.53824205,0.0,164263.082174554,0.0,0.0,312085.176678374,0.0,0.0,73911.0472519104,694778.523621235,4844219.5815552,0.0,0.0,0.0,1463052.17665152,1039794.607152,0.0,0.0,0.0,8670649.46688,-183492.864,164263.082174554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4844219.5815552,8670649.46688,0.0,0.0,0.0,0.0,1039794.607152,15118001.944103528,15118001.944103528,14554663.6555872
2016-07-03,5766651.95975407,2529759.11481216,331975.835869306,2594666.76405391,0.0,123894.585661594,0.0,0.0,255422.487027456,0.0,0.0,66644.7178795776,680099.070343795,4648493.537856,0.0,0.0,0.0,1321150.7949696,990863.0962272,0.0,0.0,0.0,14454344.54016,-146794.2912,123894.585661594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4648493.537856,14454344.54016,0.0,0.0,0.0,0.0,990863.0962272,13670265.33037147,13670265.33037147,20093701.174243197
2016-07-04,5429880.83581413,2025324.1686884,350985.72786359,1546602.73155562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57934.9089349632,563446.348299072,3596466.0529728,0.0,0.0,0.0,1321150.7949696,998202.82286592,0.0,0.0,0.0,7555012.85376,34252.00128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3596466.0529728,7555012.85376,34252.00128,0.0,0.0,0.0,998202.82286592,11295325.516125374,11261073.514845373,12183933.730878722
2016-07-05,5642635.04531516,1577405.11768278,0.0,913967.226808877,0.0,346655.289146746,0.0,0.0,292145.585976518,0.0,0.0,0.0,278273.502629338,2130967.30077504,0.0,0.0,0.0,1639205.6159808,971290.49185728,0.0,0.0,0.0,7789883.71968,-16392.029184,346655.289146746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2130967.30077504,7789883.71968,0.0,0.0,0.0,0.0,971290.49185728,10690287.38354022,10690287.38354022,10892141.51231232
2016-07-06,4598876.98577825,766291.92683783,107453.597990861,472458.203734407,0.0,189952.125410074,0.0,0.0,0.0,0.0,0.0,53506.6071962688,15168.768386688,687487.72849344,0.0,0.0,0.0,1844717.96186496,971290.49185728,0.0,0.0,0.0,7760524.86144,139454.57663999998,189952.125410074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,687487.72849344,7760524.86144,139454.57663999998,0.0,0.0,0.0,971290.49185728,8048426.1771993395,7908971.60055934,9558757.658430722
2016-07-07,4524598.95219441,457338.366858643,0.0,0.0,0.0,172923.959608243,0.0,0.0,0.0,0.0,0.0,5676.0552672768,216106.017999379,-85630.1441184,0.0,0.0,0.0,1783553.57320896,981076.79404224,0.0,0.0,0.0,7603944.28416,144347.71968,172923.959608243,0.0,0.0,85630.1441184,0.0,0.0,0.0,0.0,0.0,0.0,7603944.28416,144347.71968,0.0,0.0,0.0,981076.79404224,7245827.069255312,7101479.349575312,8729368.79788224
2016-07-08,3593407.83354,268267.008645216,155479.875963552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2764630.3672512,0.0,274725.96808729,769937.324401728,1624526.16270336,985969.94513472,0.0,0.0,0.0,7564799.13984,259336.58112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2764630.3672512,7564799.13984,259336.58112,0.0,274725.96808729,769937.324401728,985969.94513472,5641680.880852127,5382344.299732127,12619399.325834937
2016-07-09,3637030.27552946,278469.228673037,337187.041782797,0.0,0.0,242529.033898771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5871781.310976,0.0,1045128.1418428,755233.405368826,1455712.4500128,981076.79404224,0.0,0.0,0.0,7251637.98528,249550.29504,242529.033898771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5871781.310976,7251637.98528,249550.29504,0.0,1045128.1418428,755233.405368826,981076.79404224,5950928.029896866,5701377.734856865,16154407.932549864
2016-07-10,2629359.20529959,0.0,338973.041931552,48.9315109248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5406931.9571904,0.0,766047.269283207,443931.132865248,1294238.46396096,937038.43420992,0.0,0.0,0.0,7574585.42592,127221.71904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5406931.9571904,7574585.42592,127221.71904,0.0,766047.269283207,443931.132865248,937038.43420992,4262619.6427030265,4135397.9236630267,15255755.938508777
2016-07-11,2551460.23990731,196093.030031136,279398.927380608,0.0,0.0,1981.7261924544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4795288.0706304,376552.442321798,245856.376641658,270738.049946918,1140104.20454784,946824.73639488,0.0,0.0,0.0,7740952.28928,161473.72032,1981.7261924544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4795288.0706304,7740952.28928,161473.72032,376552.442321798,245856.376641658,270738.049946918,946824.73639488,4169038.128059348,4007564.4077393482,14537685.685535653
2016-07-12,2468839.38371078,164018.42461993,0.0,0.0,0.0,2789.0961227136,0.0,0.0,297699.312466483,0.0,440554.858611437,0.0,0.0,2642301.5899392,580107.527768967,100260.665884915,88933.021105824,998202.82286592,956611.03857984,0.0,0.0,0.0,7447363.706879999,244657.152,2789.0961227136,0.0,440554.858611437,0.0,0.0,0.0,0.0,0.0,0.0,2642301.5899392,7447363.706879999,244657.152,580107.527768967,100260.665884915,88933.021105824,956611.03857984,4372103.898397264,4127446.7463972643,12060234.702158747
2016-07-13,2838737.14054681,330874.876873498,238443.25273655,146.7945327744,0.0,162599.41080311,0.0,104493.24157991,0.0,0.0,0.0,0.0,0.0,124775.35285824,300072.490746336,288744.845967245,523542.701139898,873427.47000768,946824.73639488,0.0,0.0,0.0,7114629.98016,247103.72352,162599.41080311,104493.24157991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124775.35285824,7114629.98016,247103.72352,300072.490746336,288744.845967245,523542.701139898,946824.73639488,4548722.187080332,4301618.463560332,9545693.830786599
2016-07-14,3180939.6621994,54778.8264803136,0.0,0.0,0.0,0.0,0.0,0.0,155504.341719014,0.0,375182.360015904,0.0,0.0,168813.71269056,278420.297162112,181780.563085632,2812999.16580037,785350.75034304,937038.43420992,0.0,0.0,0.0,7437577.420799999,298481.72544,0.0,0.0,375182.360015904,0.0,0.0,0.0,0.0,0.0,0.0,168813.71269056,7437577.420799999,298481.72544,278420.297162112,181780.563085632,2812999.16580037,937038.43420992,4551755.940757671,4253274.215317671,12115111.319188593
2016-07-15,2710316.39012467,446255.379634176,0.0,1076.4932403456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2094268.66758144,629503.888047552,165217.246637587,2955169.67079237,729079.51277952,929698.7075712,0.0,0.0,0.0,6551918.53056,242210.58048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2094268.66758144,6551918.53056,242210.58048,629503.888047552,165217.246637587,2955169.67079237,929698.7075712,3886727.775778712,3644517.195298712,13567987.291670147
2016-07-16,2870762.81444709,444077.927398022,0.0,27352.7146069632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3841123.6075968,428101.789081075,485865.437727802,2448801.92998708,738865.81496448,929698.7075712,0.0,0.0,0.0,4325538.44736,146794.2912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3841123.6075968,4325538.44736,146794.2912,428101.789081075,485865.437727802,2448801.92998708,929698.7075712,4081059.271416555,3934264.9802165553,12605924.210523956
2016-07-17,3021007.01874169,443686.475310624,301980.819672403,199493.77004041,0.0,0.0,0.0,188043.796484006,0.0,0.0,0.0,0.0,0.0,3156082.4546496,972807.368695949,380295.702907546,4111763.79452187,951717.88748736,900339.80101632,0.0,0.0,0.0,4418508.16512,110095.7184,0.0,188043.796484006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3156082.4546496,4418508.16512,110095.7184,972807.368695949,380295.702907546,4111763.79452187,900339.80101632,5105929.767736494,4995834.049336494,14049893.005311284
2016-07-18,2996051.94817004,420810.99395328,117851.544062381,0.0,0.0,134439.326265888,0.0,0.0,123576.530840582,0.0,332391.753712166,0.0,0.0,2407430.33750016,1341065.91991599,270322.132104058,4703076.63829261,1179249.41328768,890553.49883136,0.0,0.0,0.0,3322444.12416,217744.86528,134439.326265888,0.0,332391.753712166,0.0,0.0,0.0,0.0,0.0,0.0,2407430.33750016,3322444.12416,217744.86528,1341065.91991599,270322.132104058,4703076.63829261,890553.49883136,5304371.510292017,5086626.645012017,13152637.516084177
2016-07-19,2824400.20784584,0.0,0.0,24.4657554624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1839824.81077248,1607864.98323347,517401.796518835,3434478.28605625,1225734.34866624,902786.37656256,0.0,0.0,0.0,1191480.33024,159027.1488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1839824.81077248,1191480.33024,159027.1488,1607864.98323347,517401.796518835,3434478.28605625,902786.37656256,4050159.0222675423,3891131.873467542,9652863.732183596
2016-07-20,2981837.34424639,0.0,0.0,303522.162266534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1140104.20454784,1624697.4229916,1081215.13114984,2883876.45937494,1137657.6290016,924805.55647872,0.0,0.0,0.0,484421.16096,31805.42976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1140104.20454784,484421.16096,31805.42976,1624697.4229916,1081215.13114984,2883876.45937494,924805.55647872,4423017.135514524,4391211.705754524,8170925.3652629405
2016-07-21,2488827.90592356,0.0,154892.697832454,1786831.98444092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,528460.31798784,1629615.03983954,1070474.66450185,3782430.2602425,993309.67177344,954164.4630336,0.0,0.0,0.0,491760.87552,-88076.57472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,528460.31798784,491760.87552,0.0,1629615.03983954,1070474.66450185,3782430.2602425,954164.4630336,5423862.2599703735,5423862.2599703735,8456905.62112533
2016-07-22,3091492.86022886,223861.66248096,123821.188395206,3246189.83201762,0.0,0.0,0.0,0.0,0.0,0.0,42350.2227054144,0.0,0.0,1556022.04740864,657492.712296538,758389.487823475,2578935.28329158,885660.34773888,959057.61412608,0.0,0.0,0.0,1580485.20192,-14434.771968,0.0,0.0,42350.2227054144,0.0,0.0,0.0,0.0,0.0,0.0,1556022.04740864,1580485.20192,0.0,657492.712296538,758389.487823475,2578935.28329158,959057.61412608,7613376.11356694,7613376.11356694,8090382.346866312
2016-07-23,3177930.37427752,284585.667538637,207004.756967366,3186444.45717844,0.0,0.0,0.0,0.0,339658.083084499,0.0,860607.414145382,0.0,0.0,3156082.4546496,682496.71437911,760787.13185879,3041240.19850909,831835.6857216,912572.67874752,0.0,0.0,0.0,1563359.20128,24221.058048,0.0,0.0,860607.414145382,0.0,0.0,0.0,0.0,0.0,0.0,3156082.4546496,1563359.20128,24221.058048,682496.71437911,760787.13185879,3041240.19850909,912572.67874752,8888066.438913444,8863845.380865443,10140759.43747211
2016-07-24,2664418.63287721,245293.664266022,0.0,2345654.3049576,0.0,0.0,0.0,147332.779394573,0.0,0.0,135711.545549933,0.0,0.0,2079589.214304,386240.881484909,699206.82535993,3067222.83081016,888106.92328512,897893.22547008,0.0,0.0,0.0,1110743.47008,41591.71584,0.0,147332.779394573,135711.545549933,0.0,0.0,0.0,0.0,0.0,0.0,2079589.214304,1110743.47008,41591.71584,386240.881484909,699206.82535993,3067222.83081016,897893.22547008,6426517.850330459,6384926.134490459,8282488.163349079
2016-07-25,3155470.81076304,0.0,72810.0882561024,2191226.45647893,0.0,758.4384193344,0.0,0.0,0.0,0.0,2324.246768928,48.9315109248,33346.8246952512,1511983.68757632,268120.214112442,715696.744541587,1914176.24162271,917465.82984,812263.08135168,0.0,0.0,0.0,330287.1552,-193279.15008,758.4384193344,0.0,2324.246768928,0.0,0.0,0.0,0.0,0.0,0.0,1511983.68757632,330287.1552,0.0,268120.214112442,715696.744541587,1914176.24162271,812263.08135168,6373451.626732511,6373451.626732511,5552527.124404739
2016-07-26,2868365.17041178,189511.74181175,122622.366377549,2288331.0399092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,176055.57630743,1015328.8516896,468861.737681434,1046620.55292601,1718156.60885796,1017775.42723584,858748.01673024,0.0,0.0,0.0,0.0,-344966.58432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1015328.8516896,0.0,0.0,468861.737681434,1046620.55292601,1718156.60885796,858748.01673024,6662661.322053548,6662661.322053548,5107715.7678852435
2016-07-27,3022964.27917868,0.0,0.0,2044309.59492722,0.0,172875.028097318,0.0,108309.899432045,332391.753712166,0.0,480874.423613472,0.0,58106.1692232,242210.97907776,753912.254573856,1049996.82717982,1496472.39861316,1228180.92421248,895446.64992384,0.0,0.0,0.0,530906.01984,-78290.28864,172875.028097318,108309.899432045,480874.423613472,0.0,0.0,0.0,0.0,0.0,0.0,242210.97907776,530906.01984,0.0,753912.254573856,1049996.82717982,1496472.39861316,895446.64992384,7448012.072396581,7448012.072396581,4968945.129208436
2016-07-28,2955414.328347,0.0,0.0,1208534.92257617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99649.0219983552,-127221.92840448,1688944.49683586,1193904.40080966,2236683.83012807,1230627.49975872,910126.10320128,0.0,0.0,0.0,1245304.90368,16392.029184,0.0,0.0,0.0,127221.92840448,0.0,0.0,0.0,0.0,0.0,0.0,1245304.90368,16392.029184,1688944.49683586,1193904.40080966,2236683.83012807,910126.10320128,5621447.701084726,5605055.671900726,7291355.76383887
2016-07-29,2759639.35313687,0.0,0.0,1345.616550432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1903435.77497472,2131530.01315068,1358436.6062943,2498565.2765976,1149890.5067328,910126.10320128,0.0,0.0,0.0,2495502.9504,70950.57408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1903435.77497472,2495502.9504,70950.57408,2131530.01315068,1358436.6062943,2498565.2765976,910126.10320128,3910875.476420102,3839924.902340102,11368547.29869858
2016-07-30,2615046.73835409,0.0,0.0,6312.1649092992,0.0,0.0,0.0,0.0,0.0,0.0,548399.908689696,0.0,0.0,3449671.5201984,2162356.8650333,1409667.89823256,2795310.42460105,1120531.60017792,895446.64992384,0.0,0.0,0.0,4550623.0272,144347.71968,0.0,0.0,548399.908689696,0.0,0.0,0.0,0.0,0.0,0.0,3449671.5201984,4550623.0272,144347.71968,2162356.8650333,1409667.89823256,2795310.42460105,895446.64992384,4290290.412131005,4145942.692451005,15407424.104869151
2016-07-31,2465267.38341327,0.0,89593.5965033088,1251863.77550008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3180548.210112,1793633.46445947,1229453.14349652,2781389.40974294,1137657.6290016,895446.64992384,0.0,0.0,0.0,2727927.2448,97862.8608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3180548.210112,2727927.2448,97862.8608,1793633.46445947,1229453.14349652,2781389.40974294,895446.64992384,4944382.384418258,4846519.523618259,12706260.983334769
2016-08-01,2254641.69463747,0.0,216399.607064928,1309872.08170143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2030657.7033792,193083.742109261,986899.643842291,916829.720197978,1015328.8516896,856301.441184,0.0,0.0,0.0,628768.88064,29358.85824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2030657.7033792,628768.88064,29358.85824,193083.742109261,986899.643842291,916829.720197978,856301.441184,4796242.235093428,4766883.376853428,5641899.98959273
2016-08-02,2243167.25532561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1078939.81589184,0.0,1030424.2228099,907532.733122266,790243.90143552,883213.77219264,0.0,0.0,0.0,0.0,107649.14688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1078939.81589184,0.0,107649.14688,0.0,1030424.2228099,907532.733122266,883213.77219264,3033411.15676113,2925762.00988113,4007759.690896646
2016-08-03,2224010.56879855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,296035.64109504,0.0,308708.902424563,305503.888458989,611643.88656,866087.74336896,0.0,0.0,0.0,0.0,92969.71776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,296035.64109504,0.0,92969.71776,0.0,308708.902424563,305503.888458989,866087.74336896,2835654.45535855,2742684.73759855,1869305.893107552
2016-08-04,2767468.39488484,0.0,149950.61522905,195.7260436992,0.0,175835.384508269,0.0,156360.643160198,299827.833191712,0.0,294029.449147123,0.0,0.0,24465.7554624,3400.7400092736,0.0,0.0,565158.95118144,861194.59227648,0.0,0.0,0.0,494207.44704,51378.00192,175835.384508269,156360.643160198,294029.449147123,0.0,0.0,0.0,0.0,0.0,0.0,24465.7554624,494207.44704,51378.00192,3400.7400092736,0.0,0.0,861194.59227648,4408826.997346331,4357448.995426332,1434646.5367081536
2016-08-05,2660577.50926961,0.0,547005.360628339,426707.241019718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1587827.52950976,0.0,234381.937329792,13725.2888144064,614090.46210624,858748.01673024,0.0,0.0,0.0,1171907.75808,-124775.14752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1587827.52950976,1171907.75808,0.0,0.0,234381.937329792,13725.2888144064,858748.01673024,4248380.573023907,4248380.573023907,3866590.5304641984
2016-08-06,1949162.27193395,0.0,436151.022628205,5039.9456252544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3400740.0092736,0.0,707035.867107898,0.0,643449.36866112,907679.52765504,0.0,0.0,0.0,2767072.38912,7339.71456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3400740.0092736,2767072.38912,7339.71456,0.0,707035.867107898,0.0,907679.52765504,3033802.6088485294,3026462.894288529,7789867.507716537
2016-08-07,2793769.08200692,0.0,339829.343372736,97.8630218496,0.0,0.0,0.0,0.0,0.0,0.0,532423.770372749,0.0,0.0,2715698.8563264,0.0,224620.100900294,0.0,616537.03765248,905232.9521088,0.0,0.0,0.0,3762826.99776,53824.57344,0.0,0.0,532423.770372749,0.0,0.0,0.0,0.0,0.0,0.0,2715698.8563264,3762826.99776,53824.57344,0.0,224620.100900294,0.0,905232.9521088,4282657.096426735,4228832.522986734,7662203.480535494
2016-08-08,3054598.50099157,476128.067053766,389323.566673171,0.0,0.0,115551.763048915,0.0,0.0,252144.075795494,0.0,217133.5797288,0.0,97.8630218496,1710156.30682176,293.5890655488,10569.2063597568,0.0,910126.10320128,797583.62807424,0.0,0.0,0.0,2994603.54048,68504.00256,115551.763048915,0.0,217133.5797288,0.0,0.0,0.0,0.0,0.0,0.0,1710156.30682176,2994603.54048,68504.00256,293.5890655488,10569.2063597568,0.0,797583.62807424,5415103.519514846,5346599.516954846,5581710.273361306
2016-08-09,2830981.49606523,621136.599679411,342471.644962675,97.8630218496,0.0,74620.55416032,0.0,92211.4323377856,515126.481260832,0.0,737006.417549338,0.0,1290617.53215252,215298.64806912,0.0,0.0,0.0,1240413.80194368,526013.7424416,0.0,0.0,0.0,755990.59968,-129668.29056,74620.55416032,92211.4323377856,737006.417549338,0.0,0.0,0.0,0.0,0.0,0.0,215298.64806912,755990.59968,0.0,0.0,0.0,0.0,526013.7424416,7744683.823133642,7744683.823133642,1497302.99019072
2016-08-10,3049876.61018732,1737509.02142872,340685.64481392,48.9315109248,0.0,73226.0060989632,0.0,0.0,360453.975227539,0.0,602346.899484288,121178.886805267,818232.725684506,-114989.05067328,0.0,0.0,0.0,1069153.51370688,381665.78521344,0.0,0.0,0.0,0.0,-320500.86912,73226.0060989632,0.0,602346.899484288,114989.05067328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,381665.78521344,8287701.265621607,8287701.265621607,381665.78521344
2016-08-11,2720910.06223989,1349873.59188246,335988.219765139,381103.072837805,0.0,57910.4431795008,0.0,0.0,231837.498761702,0.0,88639.4320402752,0.0,616316.845853318,-452616.4760544,0.0,0.0,0.0,1201268.59320384,330287.6987424,0.0,0.0,0.0,665467.45344,-242210.58048,57910.4431795008,0.0,88639.4320402752,452616.4760544,0.0,0.0,0.0,0.0,0.0,0.0,665467.45344,0.0,0.0,0.0,0.0,330287.6987424,7436464.235818329,7436464.235818329,995755.1521824
2016-08-12,2530566.48474242,1412090.00802334,335694.63069959,879494.977362355,0.0,513.7808647104,0.0,0.0,0.0,0.0,526429.660284461,0.0,498196.178480851,1330937.09715456,0.0,0.0,0.0,1115638.44908544,242210.97907776,0.0,0.0,0.0,1144995.47136,-217744.86528,513.7808647104,0.0,526429.660284461,0.0,0.0,0.0,0.0,0.0,0.0,1330937.09715456,1144995.47136,0.0,0.0,0.0,0.0,242210.97907776,7298624.169543168,7298624.169543168,2718143.5475923205
2016-08-13,2620722.79362136,612010.872891936,338557.124088691,842600.618125056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132212.94251881,2446575.54624,0.0,0.0,0.0,1059367.21152192,271569.88563264,0.0,0.0,0.0,369432.29952,-200618.86464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2446575.54624,369432.29952,0.0,0.0,0.0,0.0,271569.88563264,5605471.562767772,5605471.562767772,3087577.7313926397
2016-08-14,2672321.07189156,669847.91880505,355218.303558586,79782.8285628864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124359.435015379,2409876.9130464,0.0,0.0,0.0,1167016.53555648,281356.1878176,0.0,0.0,0.0,0.0,-239764.00896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2409876.9130464,0.0,0.0,0.0,0.0,0.0,281356.1878176,5068546.093389942,5068546.093389942,2691233.100864
2016-08-15,2699551.45772122,647584.081334266,162648.342314035,0.0,0.0,142170.504992006,0.0,111490.447642157,411049.157523782,0.0,467002.340266291,0.0,193988.97506137,1480178.2054752,0.0,0.0,0.0,1223287.77312,310715.09437248,0.0,0.0,0.0,249550.29504,-207958.5792,142170.504992006,111490.447642157,467002.340266291,0.0,0.0,0.0,0.0,0.0,0.0,1480178.2054752,249550.29504,0.0,0.0,0.0,0.0,310715.09437248,6058773.079975127,6058773.079975127,2040443.59488768
2016-08-16,2718561.3497155,572033.828466374,336673.260918086,48.9315109248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16000.6040724096,13431.6997488576,1316257.64387712,0.0,0.0,0.0,1118085.02463168,327841.12319616,0.0,0.0,0.0,484421.16096,-66057.43104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1316257.64387712,484421.16096,0.0,0.0,0.0,0.0,327841.12319616,4774834.699063832,4774834.699063832,2128519.92803328
2016-08-17,2533061.99179958,0.0,94755.8709058752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,797583.62807424,0.0,0.0,73.3972663872,1039794.607152,459956.20269312,0.0,0.0,0.0,0.0,24465.7152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,797583.62807424,0.0,24465.7152,0.0,0.0,73.3972663872,459956.20269312,3667612.469857455,3643146.7546574553,1282078.9432337473
2016-08-18,2575877.06385878,0.0,101997.734522746,0.0,0.0,0.0,0.0,0.0,249942.157803878,0.0,319253.643028858,0.0,0.0,721739.7861408,0.0,0.0,0.0,924805.55647872,540693.19571904,0.0,0.0,83477.1576377088,0.0,51378.00192,0.0,0.0,319253.643028858,0.0,0.0,0.0,0.0,0.0,0.0,721739.7861408,0.0,51378.00192,0.0,0.0,0.0,540693.19571904,4255353.313330691,4203975.311410692,1313810.98377984
2016-08-19,2967304.68550172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,711953.48395584,0.0,0.0,0.0,775564.44815808,555372.64899648,0.0,0.0,0.0,785349.45792,16881.343488000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,711953.48395584,785349.45792,16881.343488000002,0.0,0.0,0.0,555372.64899648,3742869.1336597996,3725987.7901717997,2069556.9343603202
2016-08-20,2476864.15150245,147822.094503821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20673.563365728,0.0,3596466.0529728,0.0,0.0,0.0,653235.67084608,584731.55555136,0.0,0.0,0.0,3958552.71936,12722.171904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3596466.0529728,3958552.71936,12722.171904,0.0,0.0,0.0,584731.55555136,3298595.480218079,3285873.308314079,8152472.499788161
2016-08-21,2202627.49852441,128665.407976762,99306.5014218816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3180548.210112,0.0,0.0,0.0,579838.40445888,579838.40445888,0.0,0.0,0.0,4726776.17664,31805.42976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3180548.210112,4726776.17664,31805.42976,0.0,0.0,0.0,579838.40445888,3010437.812381934,2978632.3826219337,8518968.22097088
2016-08-22,2141242.91806925,145595.710756742,0.0,0.0,0.0,0.0,0.0,0.0,430352.638583616,0.0,0.0,0.0,125558.257033037,1607400.13387968,0.0,732553.650055181,942738.955232659,469742.50487808,567605.52672768,0.0,0.0,0.0,3882709.00224,1198.8200448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1607400.13387968,3882709.00224,1198.8200448,0.0,732553.650055181,942738.955232659,567605.52672768,3312492.029320725,3311293.2092759246,7734206.08818
2016-08-23,2155017.13839458,144837.272337408,0.0,0.0,0.0,0.0,0.0,0.0,521267.385881894,0.0,0.0,185034.508562131,79293.5134536384,956611.03857984,0.0,643816.354993056,233109.718045747,408578.11622208,572498.67782016,0.0,0.0,0.0,3043534.97088,53824.57344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,956611.03857984,3043534.97088,53824.57344,0.0,643816.354993056,233109.718045747,572498.67782016,3494027.934851731,3440203.361411731,5503395.333758804
2016-08-24,2105816.50415969,145864.834066829,0.0,0.0,0.0,0.0,0.0,0.0,109410.858427853,0.0,0.0,104835.762156384,228828.210839827,193279.46815296,0.0,410510.91090361,222149.059598592,366986.331936,227531.52580032,0.0,0.0,0.0,2676549.24288,56271.14496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,193279.46815296,2676549.24288,56271.14496,0.0,410510.91090361,222149.059598592,227531.52580032,3061742.501586583,3005471.356626583,3786291.3522954816
