Date,LOSA_dmd_,LOSA_dmd,"Data from 2008-2016 was imported from the latest LOOPS model, while data from 2017-2023 was replicated from 2012-2016 and 2012-2013"
30-Dec-07,1662.69,1402,
31-Dec-07,1596.99,1462,
1-Jan-08,947.12,618,
2-Jan-08,2937.48,2454,
3-Jan-08,1659.86,1349,
4-Jan-08,1479.63,1204,
5-Jan-08,1641.73,1266,
6-Jan-08,2027.78,1695,
7-Jan-08,1950.04,1505,
8-Jan-08,2652.09,2087,
9-Jan-08,2387.32,1815,
10-Jan-08,2560.49,2008,
11-Jan-08,2450.23,1878,
12-Jan-08,1091.6,242,
13-Jan-08,1532.68,169,
14-Jan-08,3426.25,2296,
15-Jan-08,3354.2,2117,
16-Jan-08,2210.91,1952,
17-Jan-08,699.22,522,
18-Jan-08,300.91,9,
19-Jan-08,142.95,9,
20-Jan-08,33.96,9,
21-Jan-08,1032.14,59,
22-Jan-08,669.89,72,
23-Jan-08,125.76,10,
24-Jan-08,926.7,104,
25-Jan-08,851.91,138,
26-Jan-08,614.32,127,
27-Jan-08,634.02,473,
28-Jan-08,896.15,793,
29-Jan-08,1672.3,946,
30-Jan-08,1946.88,1107,
31-Jan-08,2356.86,1140,
1-Feb-08,2563.89,1602,
2-Feb-08,3101.95,1901,
3-Feb-08,3552.41,2453,
4-Feb-08,3967.69,2837,
5-Feb-08,3872.78,2998,
6-Feb-08,3718.06,3076,
7-Feb-08,3329.61,2671,
8-Feb-08,1950.6,1468,
9-Feb-08,130.2,45,
10-Feb-08,1692,207,
11-Feb-08,1508.63,235,
12-Feb-08,75.46,448,
13-Feb-08,0,0,
14-Feb-08,0.33,19,
15-Feb-08,0.32,81,
16-Feb-08,0.31,100,
17-Feb-08,93.3,148,
18-Feb-08,88.74,130,
19-Feb-08,52.46,120,
20-Feb-08,67.01,125,
21-Feb-08,0,2,
22-Feb-08,98.8,35,
23-Feb-08,80.85,63,
24-Feb-08,175.19,48,
25-Feb-08,320.26,122,
26-Feb-08,230.71,75,
27-Feb-08,87.21,9,
28-Feb-08,120.87,29,
29-Feb-08,368.7,50,
1-Mar-08,959.53,120,
2-Mar-08,1505.33,149,
3-Mar-08,1229.24,135,
4-Mar-08,749.72,379,
5-Mar-08,278.24,6,
6-Mar-08,32.9,0,
7-Mar-08,0,6,
8-Mar-08,0,0,
9-Mar-08,38.48,21,
10-Mar-08,54.28,15,
11-Mar-08,0,0,
12-Mar-08,0.29,22,
13-Mar-08,100.36,28,
14-Mar-08,88.45,13,
15-Mar-08,108.49,99,
16-Mar-08,153.09,122,
17-Mar-08,159.32,169,
18-Mar-08,613.16,705,
19-Mar-08,2004.81,1244,
20-Mar-08,1136.03,184,
21-Mar-08,1958.44,761,
22-Mar-08,118.73,0,
23-Mar-08,0,0,
24-Mar-08,97.94,23,
25-Mar-08,127.48,28,
26-Mar-08,143.91,25,
27-Mar-08,233.66,31,
28-Mar-08,253.33,104,
29-Mar-08,416.28,143,
30-Mar-08,496.11,68,
31-Mar-08,1059.9,58,
1-Apr-08,1153.59,191,
2-Apr-08,555.46,22,
3-Apr-08,1634.48,679,
4-Apr-08,2489.69,1212,
5-Apr-08,2521.2,1025,
6-Apr-08,349.33,0,
7-Apr-08,0,0,
8-Apr-08,0,0,
9-Apr-08,0,16,
10-Apr-08,117.04,37,
11-Apr-08,121.86,81,
12-Apr-08,114.47,86,
13-Apr-08,0.91,16,
14-Apr-08,125.35,94,
15-Apr-08,138.87,119,
16-Apr-08,259.11,196,
17-Apr-08,668.79,727,
18-Apr-08,2240.98,1267,
19-Apr-08,3317.7,1297,
20-Apr-08,1673.62,155,
21-Apr-08,4047.86,2247,
22-Apr-08,4694.29,3192,
23-Apr-08,5148.01,3827,
24-Apr-08,4726.18,3345,
25-Apr-08,6401.38,5005,
26-Apr-08,7250.07,5188,
27-Apr-08,6626.22,5001,
28-Apr-08,5556.12,4000,
29-Apr-08,5232.94,5214,
30-Apr-08,6788.62,6555,
1-May-08,8564.24,6776,
2-May-08,7863.39,6416,
3-May-08,6754.32,5684,
4-May-08,5888.75,4743,
5-May-08,7755.91,5730,
6-May-08,9472.58,7676,
7-May-08,8759.24,6930,
8-May-08,5563.86,2876,
9-May-08,6981.25,4992,
10-May-08,9798.7,7865,
11-May-08,9630.72,7975,
12-May-08,11096.73,9694,
13-May-08,10583.75,8335,
14-May-08,10153.16,8516,
15-May-08,10004.32,7959,
16-May-08,10068.62,8946,
17-May-08,11216.43,9452,
18-May-08,11676.12,10023,
19-May-08,7572.47,6061,
20-May-08,8077.28,6964,
21-May-08,8736.01,8167,
22-May-08,515.46,847,
23-May-08,725.47,445,
24-May-08,1056.59,914,
25-May-08,5747.07,1604,
26-May-08,6354.57,2351,
27-May-08,5865.19,5441,
28-May-08,5186.7,4945,
29-May-08,7316.23,7448,
30-May-08,7144.09,7358,
31-May-08,5965.52,6343,
1-Jun-08,8904.39,3981,
2-Jun-08,3109,1822,
3-Jun-08,5192.72,1413,
4-Jun-08,8541.34,6886,
5-Jun-08,9488.3,7876,
6-Jun-08,10406.6,9801,
7-Jun-08,11274.76,10811,
8-Jun-08,9774.86,9066,
9-Jun-08,213.7,269,
10-Jun-08,458.54,49,
11-Jun-08,3583.08,333,
12-Jun-08,1465.79,252,
13-Jun-08,3720.39,148,
14-Jun-08,3468.96,147,
15-Jun-08,754.76,83,
16-Jun-08,41.84,69,
17-Jun-08,850.68,78,
18-Jun-08,3.32,12,
19-Jun-08,79.1,15,
20-Jun-08,1043.94,164,
21-Jun-08,0,0,
22-Jun-08,0,0,
23-Jun-08,0,0,
24-Jun-08,726.76,261,
25-Jun-08,554.31,187,
26-Jun-08,0,0,
27-Jun-08,72.55,251,
28-Jun-08,469.27,149,
29-Jun-08,1360.57,50,
30-Jun-08,0,0,
1-Jul-08,0,30,
2-Jul-08,0,0,
3-Jul-08,0,17,
4-Jul-08,0,32,
5-Jul-08,0.28,200,
6-Jul-08,0,0,
7-Jul-08,0.3,64,
8-Jul-08,0.26,177,
9-Jul-08,148.75,298,
10-Jul-08,149.64,320,
11-Jul-08,362.64,215,
12-Jul-08,0.22,0,
13-Jul-08,0,88,
14-Jul-08,0,0,
15-Jul-08,0.12,8,
16-Jul-08,0,0,
17-Jul-08,52.96,141,
18-Jul-08,167.35,201,
19-Jul-08,41.75,40,
20-Jul-08,207.64,52,
21-Jul-08,220.46,168,
22-Jul-08,221.39,55,
23-Jul-08,30,75,
24-Jul-08,0,163,
25-Jul-08,0,58,
26-Jul-08,0,158,
27-Jul-08,0,100,
28-Jul-08,0,0,
29-Jul-08,0,0,
30-Jul-08,0,0,
31-Jul-08,0.38,50,
1-Aug-08,68.73,115,
2-Aug-08,80.52,176,
3-Aug-08,0,101,
4-Aug-08,0,0,
5-Aug-08,0.25,0,
6-Aug-08,0,86,
7-Aug-08,0.27,218,
8-Aug-08,0.47,145,
9-Aug-08,0.83,197,
10-Aug-08,37.9,119,
11-Aug-08,3.67,0,
12-Aug-08,23.73,2,
13-Aug-08,111.73,235,
14-Aug-08,49.94,374,
15-Aug-08,148.61,261,
16-Aug-08,113.41,510,
17-Aug-08,260.52,1271,
18-Aug-08,22.85,2,
19-Aug-08,0,0,
20-Aug-08,0,0,
21-Aug-08,0,0,
22-Aug-08,0,0,
23-Aug-08,0,0,
24-Aug-08,0,0,
25-Aug-08,0,0,
26-Aug-08,0,0,
27-Aug-08,0,0,
28-Aug-08,0,46,
29-Aug-08,0,158,
30-Aug-08,0,0,
31-Aug-08,0,0,
1-Sep-08,0,50,
2-Sep-08,0,48,
3-Sep-08,0,197,
4-Sep-08,0,43,
5-Sep-08,0,0,
6-Sep-08,0,0,
7-Sep-08,0,30,
8-Sep-08,0,54,
9-Sep-08,0,0,
10-Sep-08,0,43,
11-Sep-08,6.47,92,
12-Sep-08,36.29,81,
13-Sep-08,75.33,108,
14-Sep-08,217.79,183,
15-Sep-08,169.67,174,
16-Sep-08,282.53,187,
17-Sep-08,432.13,77,
18-Sep-08,594.04,132,
19-Sep-08,705.43,153,
20-Sep-08,107.32,61,
21-Sep-08,86.7,76,
22-Sep-08,52.63,0,
23-Sep-08,8.44,0,
24-Sep-08,3.7,4,
25-Sep-08,11.38,63,
26-Sep-08,18.81,54,
27-Sep-08,62.92,32,
28-Sep-08,7.43,0,
29-Sep-08,0,0,
30-Sep-08,0,0,
1-Oct-08,0.18,24,
2-Oct-08,0.18,30,
3-Oct-08,0.18,43,
4-Oct-08,8.7,0,
5-Oct-08,9.47,25,
6-Oct-08,11.63,0,
7-Oct-08,0.17,20,
8-Oct-08,0.17,17,
9-Oct-08,0.18,26,
10-Oct-08,0,0,
11-Oct-08,0.33,29,
12-Oct-08,1.85,17,
13-Oct-08,0,0,
14-Oct-08,0.26,55,
15-Oct-08,0.17,53,
16-Oct-08,2.81,73,
17-Oct-08,38.69,61,
18-Oct-08,153.27,89,
19-Oct-08,422.39,117,
20-Oct-08,692.28,137,
21-Oct-08,1192.56,145,
22-Oct-08,646.38,109,
23-Oct-08,100.6,36,
24-Oct-08,32.98,20,
25-Oct-08,14,27,
26-Oct-08,44.31,78,
27-Oct-08,152.52,486,
28-Oct-08,203.18,97,
29-Oct-08,246.59,270,
30-Oct-08,282.29,131,
31-Oct-08,237.27,450,
1-Nov-08,213.72,78,
2-Nov-08,218.87,212,
3-Nov-08,369.29,91,
4-Nov-08,1256.22,350,
5-Nov-08,2304.88,228,
6-Nov-08,2752.74,244,
7-Nov-08,2846.26,270,
8-Nov-08,2890.04,306,
9-Nov-08,2638.17,411,
10-Nov-08,2528.04,519,
11-Nov-08,2149.12,468,
12-Nov-08,1250.84,157,
13-Nov-08,2057.13,738,
14-Nov-08,1663.71,1092,
15-Nov-08,2409.66,1968,
16-Nov-08,3840.74,3154,
17-Nov-08,2639.06,2046,
18-Nov-08,2563.33,2241,
19-Nov-08,1941.02,1774,
20-Nov-08,2367.1,1977,
21-Nov-08,2374.01,1816,
22-Nov-08,2245.79,2206,
23-Nov-08,2708.98,2482,
24-Nov-08,2644.91,2366,
25-Nov-08,3264.61,2070,
26-Nov-08,3486.89,2302,
27-Nov-08,2968.31,2168,
28-Nov-08,2889.08,1975,
29-Nov-08,2844.86,1957,
30-Nov-08,877.64,188,
1-Dec-08,149.23,4,
2-Dec-08,156.97,88,
3-Dec-08,201.72,86,
4-Dec-08,317.93,99,
5-Dec-08,467.36,123,
6-Dec-08,729.29,165,
7-Dec-08,1047.61,405,
8-Dec-08,1075.04,484,
9-Dec-08,1438.1,992,
10-Dec-08,1810.7,1611,
11-Dec-08,503.42,81,
12-Dec-08,148.36,65,
13-Dec-08,76.35,82,
14-Dec-08,177.23,59,
15-Dec-08,284.81,63,
16-Dec-08,361.06,90,
17-Dec-08,425.07,110,
18-Dec-08,579.61,177,
19-Dec-08,656.33,410,
20-Dec-08,1161.01,400,
21-Dec-08,1509.55,620,
22-Dec-08,1758.8,845,
23-Dec-08,2459.9,1017,
24-Dec-08,1550.08,814,
25-Dec-08,1651.61,1096,
26-Dec-08,2376.28,1935,
27-Dec-08,2207.68,1981,
28-Dec-08,2034.99,1818,
29-Dec-08,2019.24,1935,
30-Dec-08,2045.04,1960,
31-Dec-08,1701.92,1760,
1-Jan-09,1857.04,1676,
2-Jan-09,1732.73,1555,
3-Jan-09,2343.24,2065,
4-Jan-09,1530.22,875,
5-Jan-09,2525.47,1775,
6-Jan-09,3286.59,2218,
7-Jan-09,3072.56,1445,
8-Jan-09,3425.38,2391,
9-Jan-09,3088.07,2396,
10-Jan-09,2709.6,2391,
11-Jan-09,2413.26,2428,
12-Jan-09,2073.14,2032,
13-Jan-09,655.08,340,
14-Jan-09,1924.86,1720,
15-Jan-09,1943.34,2000,
16-Jan-09,1927.97,1942,
17-Jan-09,2355.38,2239,
18-Jan-09,2610.57,2155,
19-Jan-09,1576.87,1169,
20-Jan-09,2554.92,2125,
21-Jan-09,2399.86,2494,
22-Jan-09,2074.1,2166,
23-Jan-09,2293.71,2166,
24-Jan-09,2207.44,2100,
25-Jan-09,2382.46,2051,
26-Jan-09,2808.13,2457,
27-Jan-09,2944.83,2551,
28-Jan-09,2991.22,3311,
29-Jan-09,2773.89,3395,
30-Jan-09,1887.21,2277,
31-Jan-09,2794.33,2833,
1-Feb-09,2545.54,2168,
2-Feb-09,356.96,531,
3-Feb-09,191.35,346,
4-Feb-09,511.58,142,
5-Feb-09,865.26,209,
6-Feb-09,1035.98,544,
7-Feb-09,1864.98,671,
8-Feb-09,1961.43,719,
9-Feb-09,3557.75,2246,
10-Feb-09,3306.2,2582,
11-Feb-09,3104.39,2213,
12-Feb-09,2904.65,2712,
13-Feb-09,3738.16,2747,
14-Feb-09,3742.15,2738,
15-Feb-09,3936.99,2532,
16-Feb-09,3327.12,2763,
17-Feb-09,3723.64,2546,
18-Feb-09,3760.57,2963,
19-Feb-09,3972.2,3306,
20-Feb-09,3576.1,2931,
21-Feb-09,3483.83,2399,
22-Feb-09,3617.28,2500,
23-Feb-09,2948.56,1962,
24-Feb-09,2971.23,2515,
25-Feb-09,3700.59,2485,
26-Feb-09,4456.04,2807,
27-Feb-09,4313.78,2721,
28-Feb-09,4762.26,4888,
1-Mar-09,4868.77,4429,
2-Mar-09,5171.13,4931,
3-Mar-09,4758.74,3204,
4-Mar-09,3900.57,3096,
5-Mar-09,4197.03,3290,
6-Mar-09,3593.36,3023,
7-Mar-09,4889.33,3616,
8-Mar-09,4863.78,4049,
9-Mar-09,4919.17,4078,
10-Mar-09,4802.24,4050,
11-Mar-09,5326.16,4323,
12-Mar-09,5253.86,4457,
13-Mar-09,4858.34,4429,
14-Mar-09,4017.93,3975,
15-Mar-09,6448.24,5179,
16-Mar-09,5491.27,4301,
17-Mar-09,3984.3,2300,
18-Mar-09,782.67,227,
19-Mar-09,516.27,87,
20-Mar-09,732.91,269,
21-Mar-09,875.01,732,
22-Mar-09,1210.98,790,
23-Mar-09,1508.46,790,
24-Mar-09,1841.51,924,
25-Mar-09,2768.43,1049,
26-Mar-09,3553.09,1275,
27-Mar-09,4359.95,1336,
28-Mar-09,4476.24,2354,
29-Mar-09,3445.45,1936,
30-Mar-09,5072.77,3149,
31-Mar-09,2340.38,2114,
1-Apr-09,2766.66,1830,
2-Apr-09,3881.54,1882,
3-Apr-09,5975.42,2344,
4-Apr-09,5820.38,3931,
5-Apr-09,6433.45,4843,
6-Apr-09,6904.58,7400,
7-Apr-09,6773.08,7008,
8-Apr-09,5901.09,5955,
9-Apr-09,5476.3,5607,
10-Apr-09,5603.64,5589,
11-Apr-09,7059.07,6230,
12-Apr-09,6967.86,7165,
13-Apr-09,6239.07,6600,
14-Apr-09,2503.99,1404,
15-Apr-09,3225.16,1999,
16-Apr-09,4618.49,3261,
17-Apr-09,4490.89,3195,
18-Apr-09,4577.15,4189,
19-Apr-09,5533.81,5564,
20-Apr-09,4511.17,2645,
21-Apr-09,2965.78,1837,
22-Apr-09,4467.47,3110,
23-Apr-09,4605.13,3092,
24-Apr-09,5361.04,5799,
25-Apr-09,5319.52,5470,
26-Apr-09,6103.05,6785,
27-Apr-09,5993.76,5730,
28-Apr-09,6885.86,7403,
29-Apr-09,7187.21,7521,
30-Apr-09,7723.67,8139,
1-May-09,8906.53,6965,
2-May-09,8334.32,7398,
3-May-09,9851.91,8288,
4-May-09,8371.42,7473,
5-May-09,9363.08,6766,
6-May-09,10074.99,7929,
7-May-09,9099.91,7178,
8-May-09,10985.65,9584,
9-May-09,10435.11,9003,
10-May-09,10268.1,8217,
11-May-09,7066.87,5436,
12-May-09,2660.27,794,
13-May-09,5314.77,1676,
14-May-09,4424.79,239,
15-May-09,3628.49,1259,
16-May-09,5567.88,2024,
17-May-09,4640.58,2152,
18-May-09,135.36,65,
19-May-09,0,0,
20-May-09,0,0,
21-May-09,0,0,
22-May-09,0,0,
23-May-09,0,5,
24-May-09,0.29,20,
25-May-09,0,0,
26-May-09,0,0,
27-May-09,0,0,
28-May-09,0,0,
29-May-09,0,0,
30-May-09,0,0,
31-May-09,0.21,36,
1-Jun-09,0.22,38,
2-Jun-09,0,0,
3-Jun-09,0,19,
4-Jun-09,0,0,
5-Jun-09,0,0,
6-Jun-09,0,0,
7-Jun-09,0.22,25,
8-Jun-09,0,119,
9-Jun-09,0.22,195,
10-Jun-09,0,402,
11-Jun-09,0.21,595,
12-Jun-09,189.24,660,
13-Jun-09,1638.75,685,
14-Jun-09,4042.81,1912,
15-Jun-09,4443.77,3884,
16-Jun-09,4042.1,4538,
17-Jun-09,7494.57,6544,
18-Jun-09,3658.36,842,
19-Jun-09,2925.79,1441,
20-Jun-09,6532.36,7017,
21-Jun-09,6486.01,6308,
22-Jun-09,11487.55,8216,
23-Jun-09,0,0,
24-Jun-09,0.29,239,
25-Jun-09,0.2,279,
26-Jun-09,0,0,
27-Jun-09,0.31,248,
28-Jun-09,0.2,173,
29-Jun-09,0,0,
30-Jun-09,0,0,
1-Jul-09,0,0,
2-Jul-09,0,0,
3-Jul-09,0,0,
4-Jul-09,0,11,
5-Jul-09,0,108,
6-Jul-09,0.15,211,
7-Jul-09,0.3,378,
8-Jul-09,0.19,229,
9-Jul-09,0,131,
10-Jul-09,231.8,231,
11-Jul-09,0,0,
12-Jul-09,59.39,29,
13-Jul-09,0.12,19,
14-Jul-09,0,0,
15-Jul-09,1.96,138,
16-Jul-09,12.69,189,
17-Jul-09,34.85,248,
18-Jul-09,272.14,279,
19-Jul-09,43.97,2,
20-Jul-09,67.32,155,
21-Jul-09,123.27,272,
22-Jul-09,467.78,290,
23-Jul-09,689.35,310,
24-Jul-09,148.43,129,
25-Jul-09,127.05,109,
26-Jul-09,478.43,136,
27-Jul-09,317.6,225,
28-Jul-09,104.12,218,
29-Jul-09,279.14,163,
30-Jul-09,905.66,277,
31-Jul-09,1535.23,353,
1-Aug-09,1311.88,288,
2-Aug-09,1217.54,189,
3-Aug-09,2078.34,181,
4-Aug-09,1271.8,127,
5-Aug-09,59.85,48,
6-Aug-09,5.91,16,
7-Aug-09,141.37,11,
8-Aug-09,628.72,11,
9-Aug-09,5.05,12,
10-Aug-09,8.56,19,
11-Aug-09,18.42,47,
12-Aug-09,36.41,84,
13-Aug-09,41.2,141,
14-Aug-09,172.94,216,
15-Aug-09,18.18,7,
16-Aug-09,38.09,210,
17-Aug-09,65.29,367,
18-Aug-09,102.78,471,
19-Aug-09,84.02,275,
20-Aug-09,233.75,408,
21-Aug-09,63.04,95,
22-Aug-09,45.4,81,
23-Aug-09,42.36,81,
24-Aug-09,11.63,31,
25-Aug-09,0.26,0,
26-Aug-09,13.52,8,
27-Aug-09,26.7,17,
28-Aug-09,30.56,19,
29-Aug-09,17.04,12,
30-Aug-09,3.85,2,
31-Aug-09,0,0,
1-Sep-09,0,0,
2-Sep-09,0,35,
3-Sep-09,0.28,16,
4-Sep-09,0,0,
5-Sep-09,0,0,
6-Sep-09,0,0,
7-Sep-09,0,25,
8-Sep-09,0,2,
9-Sep-09,0,0,
10-Sep-09,0,0,
11-Sep-09,0,0,
12-Sep-09,0,0,
13-Sep-09,0,0,
14-Sep-09,0.21,38,
15-Sep-09,0.21,73,
16-Sep-09,0.21,95,
17-Sep-09,0.21,92,
18-Sep-09,42.86,63,
19-Sep-09,183.18,92,
20-Sep-09,220.46,165,
21-Sep-09,344.05,444,
22-Sep-09,269.71,19,
23-Sep-09,221.75,74,
24-Sep-09,194.05,66,
25-Sep-09,149.05,75,
26-Sep-09,86.67,60,
27-Sep-09,86.25,96,
28-Sep-09,189.64,149,
29-Sep-09,359.6,307,
30-Sep-09,472.72,382,
1-Oct-09,580.24,409,
2-Oct-09,669.4,454,
3-Oct-09,1088.03,913,
4-Oct-09,1485.68,796,
5-Oct-09,511.71,181,
6-Oct-09,34.19,49,
7-Oct-09,1048.25,87,
8-Oct-09,1031.71,271,
9-Oct-09,1828.06,392,
10-Oct-09,1006.1,414,
11-Oct-09,1764.9,449,
12-Oct-09,2283.63,543,
13-Oct-09,2464.58,562,
14-Oct-09,2392.61,714,
15-Oct-09,2183.77,606,
16-Oct-09,1846.2,370,
17-Oct-09,2169.47,461,
18-Oct-09,3959.59,596,
19-Oct-09,3577.67,761,
20-Oct-09,3361.76,752,
21-Oct-09,2607.99,546,
22-Oct-09,769.11,380,
23-Oct-09,1927.15,792,
24-Oct-09,1377.95,811,
25-Oct-09,1458.49,1053,
26-Oct-09,2572.52,1034,
27-Oct-09,2004.84,1624,
28-Oct-09,2057.59,1561,
29-Oct-09,1643.23,1628,
30-Oct-09,2108.78,1069,
31-Oct-09,2339.06,1043,
1-Nov-09,2345.62,1075,
2-Nov-09,2702.53,1225,
3-Nov-09,2308.72,1103,
4-Nov-09,2684.19,1913,
5-Nov-09,4547.5,1974,
6-Nov-09,5430.82,2323,
7-Nov-09,5609.07,1723,
8-Nov-09,6052.9,2559,
9-Nov-09,4300.66,2434,
10-Nov-09,3974.91,2702,
11-Nov-09,1071.87,641,
12-Nov-09,1251.72,702,
13-Nov-09,2164.61,1651,
14-Nov-09,3195.65,2531,
15-Nov-09,4476.84,2969,
16-Nov-09,4510.56,2847,
17-Nov-09,4088.14,3320,
18-Nov-09,3408.31,3183,
19-Nov-09,3888.92,3521,
20-Nov-09,3301.44,2520,
21-Nov-09,3789.15,2398,
22-Nov-09,3443.39,2077,
23-Nov-09,2863.57,1649,
24-Nov-09,2589.35,2123,
25-Nov-09,303.87,540,
26-Nov-09,31.54,86,
27-Nov-09,23.05,144,
28-Nov-09,113.07,124,
29-Nov-09,198.23,127,
30-Nov-09,313.26,148,
1-Dec-09,292.27,127,
2-Dec-09,351.5,86,
3-Dec-09,323.72,168,
4-Dec-09,194.73,56,
5-Dec-09,0,173,
6-Dec-09,0.26,44,
7-Dec-09,0.26,74,
8-Dec-09,16.49,97,
9-Dec-09,62.78,136,
10-Dec-09,71.39,118,
11-Dec-09,83.32,72,
12-Dec-09,62.8,25,
13-Dec-09,22.67,56,
14-Dec-09,1.06,77,
15-Dec-09,42.22,152,
16-Dec-09,15.79,0,
17-Dec-09,14.72,50,
18-Dec-09,14.87,0,
19-Dec-09,0.26,0,
20-Dec-09,0.25,7,
21-Dec-09,0.23,34,
22-Dec-09,0.24,45,
23-Dec-09,0.82,83,
24-Dec-09,0.94,68,
25-Dec-09,1.59,69,
26-Dec-09,0.23,124,
27-Dec-09,0.23,96,
28-Dec-09,29.24,87,
29-Dec-09,45.84,257,
30-Dec-09,127.48,309,
31-Dec-09,203.68,429,
1-Jan-10,46.51,0,
2-Jan-10,0.83,56,
3-Jan-10,17.43,35,
4-Jan-10,90.85,74,
5-Jan-10,120.77,70,
6-Jan-10,232.57,294,
7-Jan-10,537.53,494,
8-Jan-10,702.08,395,
9-Jan-10,130.68,187,
10-Jan-10,1.02,40,
11-Jan-10,0.25,47,
12-Jan-10,17.75,45,
13-Jan-10,150.42,78,
14-Jan-10,204.68,59,
15-Jan-10,303.34,302,
16-Jan-10,640.1,293,
17-Jan-10,105.62,124,
18-Jan-10,83.59,78,
19-Jan-10,114.84,87,
20-Jan-10,189.86,102,
21-Jan-10,236.36,159,
22-Jan-10,300.18,40,
23-Jan-10,370.09,147,
24-Jan-10,386.02,123,
25-Jan-10,205.66,234,
26-Jan-10,36.31,113,
27-Jan-10,30.82,98,
28-Jan-10,52.87,128,
29-Jan-10,210.48,162,
30-Jan-10,291.61,185,
31-Jan-10,323.11,145,
1-Feb-10,73.47,234,
2-Feb-10,22.06,57,
3-Feb-10,37.37,36,
4-Feb-10,33.66,86,
5-Feb-10,21.79,114,
6-Feb-10,0.26,15,
7-Feb-10,0.27,109,
8-Feb-10,3.53,124,
9-Feb-10,72.61,0,
10-Feb-10,84.78,132,
11-Feb-10,71.83,135,
12-Feb-10,16.78,123,
13-Feb-10,0.27,11,
14-Feb-10,0.27,59,
15-Feb-10,0.27,66,
16-Feb-10,32.39,118,
17-Feb-10,160.62,118,
18-Feb-10,207.31,135,
19-Feb-10,268.54,381,
20-Feb-10,336.47,331,
21-Feb-10,416.14,522,
22-Feb-10,502.57,499,
23-Feb-10,462.99,609,
24-Feb-10,166.56,38,
25-Feb-10,29.46,69,
26-Feb-10,31.53,34,
27-Feb-10,37.29,80,
28-Feb-10,642.82,33,
1-Mar-10,661.39,63,
2-Mar-10,638.06,6,
3-Mar-10,78.89,0,
4-Mar-10,140.69,15,
5-Mar-10,255,38,
6-Mar-10,409.62,77,
7-Mar-10,502.38,245,
8-Mar-10,866.21,229,
9-Mar-10,1997.98,313,
10-Mar-10,2018.36,770,
11-Mar-10,1233.28,24,
12-Mar-10,0,0,
13-Mar-10,0,0,
14-Mar-10,0,0,
15-Mar-10,0,0,
16-Mar-10,0,0,
17-Mar-10,0,0,
18-Mar-10,0,0,
19-Mar-10,0,25,
20-Mar-10,0.66,26,
21-Mar-10,0,0,
22-Mar-10,0,0,
23-Mar-10,0,30,
24-Mar-10,0,27,
25-Mar-10,0,34,
26-Mar-10,3.33,6,
27-Mar-10,109.42,115,
28-Mar-10,57.69,0,
29-Mar-10,0,0,
30-Mar-10,0,0,
31-Mar-10,0,10,
1-Apr-10,0,32,
2-Apr-10,0,32,
3-Apr-10,0,80,
4-Apr-10,7.52,85,
5-Apr-10,127.91,167,
6-Apr-10,1494.95,208,
7-Apr-10,2908.14,829,
8-Apr-10,3009.18,1114,
9-Apr-10,2279.73,1710,
10-Apr-10,1946.36,1847,
11-Apr-10,46.18,0,
12-Apr-10,5.43,0,
13-Apr-10,12.56,32,
14-Apr-10,38.34,39,
15-Apr-10,200.12,53,
16-Apr-10,160.54,69,
17-Apr-10,207.89,64,
18-Apr-10,10.73,4,
19-Apr-10,2.47,0,
20-Apr-10,2.47,0,
21-Apr-10,2.47,0,
22-Apr-10,21.84,43,
23-Apr-10,62,61,
24-Apr-10,308.58,144,
25-Apr-10,337.21,180,
26-Apr-10,147.47,7,
27-Apr-10,0,0,
28-Apr-10,0,0,
29-Apr-10,0,0,
30-Apr-10,2.13,72,
1-May-10,2.18,131,
2-May-10,5.82,152,
3-May-10,4.86,238,
4-May-10,152.42,738,
5-May-10,497.89,151,
6-May-10,314.75,0,
7-May-10,643.19,131,
8-May-10,1211.02,166,
9-May-10,2480.22,304,
10-May-10,3731.35,1223,
11-May-10,4664.9,2119,
12-May-10,5537.9,2115,
13-May-10,6430.13,3042,
14-May-10,7262.55,5858,
15-May-10,7285.51,6458,
16-May-10,1551.83,181,
17-May-10,58.27,0,
18-May-10,611.69,90,
19-May-10,294.25,37,
20-May-10,1315.67,164,
21-May-10,2943.64,326,
22-May-10,4436.91,2018,
23-May-10,5472.59,5829,
24-May-10,5330.34,5123,
25-May-10,5004.71,4363,
26-May-10,4971.92,5511,
27-May-10,2671.93,1461,
28-May-10,557.53,324,
29-May-10,91.74,75,
30-May-10,331.15,13,
31-May-10,6.57,13,
1-Jun-10,4.66,0,
2-Jun-10,4.66,0,
3-Jun-10,0,0,
4-Jun-10,0.12,0,
5-Jun-10,0.12,0,
6-Jun-10,0.12,39,
7-Jun-10,4.91,32,
8-Jun-10,5.02,306,
9-Jun-10,10.25,262,
10-Jun-10,117.86,517,
11-Jun-10,353.53,558,
12-Jun-10,352.76,1101,
13-Jun-10,492.74,323,
14-Jun-10,2439.79,603,
15-Jun-10,2163.96,559,
16-Jun-10,2218.67,238,
17-Jun-10,10.28,141,
18-Jun-10,44.32,97,
19-Jun-10,134.21,250,
20-Jun-10,78.5,161,
21-Jun-10,619.59,405,
22-Jun-10,1035.1,834,
23-Jun-10,1750.09,2257,
24-Jun-10,3200.83,3303,
25-Jun-10,5903.09,2789,
26-Jun-10,3876.74,1043,
27-Jun-10,6753.62,1808,
28-Jun-10,7883.61,4408,
29-Jun-10,9275.82,5541,
30-Jun-10,746.12,134,
