date,Data_S65E,TP_mg/m3
8/13/2012,0.103904762,103.9047619
8/14/2012,0.103952381,103.952381
8/15/2012,0.104,104
8/16/2012,0.104,104
8/17/2012,0.104,104
8/18/2012,0.104,104
8/19/2012,0.104,104
8/20/2012,0.104,104
8/21/2012,0.104,104
8/22/2012,0.104,104
8/23/2012,0.112285714,112.2857143
8/24/2012,0.120571429,120.5714286
8/25/2012,0.128857143,128.8571429
8/26/2012,0.137142857,137.1428571
8/27/2012,0.145428571,145.4285714
8/28/2012,0.153714286,153.7142857
8/29/2012,0.162,162
8/30/2012,0.172642857,172.6428571
8/31/2012,0.183285714,183.2857143
9/1/2012,0.193928571,193.9285714
9/2/2012,0.204571429,204.5714286
9/3/2012,0.215214286,215.2142857
9/4/2012,0.225857143,225.8571429
9/5/2012,0.2365,236.5
9/6/2012,0.234428571,234.4285714
9/7/2012,0.232357143,232.3571429
9/8/2012,0.230285714,230.2857143
9/9/2012,0.228214286,228.2142857
9/10/2012,0.226142857,226.1428571
9/11/2012,0.224071429,224.0714286
9/12/2012,0.222,222
9/13/2012,0.209071429,209.0714286
9/14/2012,0.196142857,196.1428571
9/15/2012,0.183214286,183.2142857
9/16/2012,0.170285714,170.2857143
9/17/2012,0.157357143,157.3571429
9/18/2012,0.144428571,144.4285714
9/19/2012,0.1315,131.5
9/20/2012,0.133428571,133.4285714
9/21/2012,0.135357143,135.3571429
9/22/2012,0.137285714,137.2857143
9/23/2012,0.139214286,139.2142857
9/24/2012,0.141142857,141.1428571
9/25/2012,0.143071429,143.0714286
9/26/2012,0.145,145
9/27/2012,0.140142857,140.1428571
9/28/2012,0.135285714,135.2857143
9/29/2012,0.130428571,130.4285714
9/30/2012,0.125571429,125.5714286
10/1/2012,0.120714286,120.7142857
10/2/2012,0.115857143,115.8571429
10/3/2012,0.111,111
10/4/2012,0.113714286,113.7142857
10/5/2012,0.116428571,116.4285714
10/6/2012,0.119142857,119.1428571
10/7/2012,0.121857143,121.8571429
10/8/2012,0.124571429,124.5714286
10/9/2012,0.127285714,127.2857143
10/10/2012,0.13,130
10/11/2012,0.126071429,126.0714286
10/12/2012,0.122142857,122.1428571
10/13/2012,0.118214286,118.2142857
10/14/2012,0.114285714,114.2857143
10/15/2012,0.110357143,110.3571429
10/16/2012,0.106428571,106.4285714
10/17/2012,0.1025,102.5
10/18/2012,0.104142857,104.1428571
10/19/2012,0.105785714,105.7857143
10/20/2012,0.107428571,107.4285714
10/21/2012,0.109071429,109.0714286
10/22/2012,0.110714286,110.7142857
10/23/2012,0.112357143,112.3571429
10/24/2012,0.114,114
10/25/2012,0.116428571,116.4285714
10/26/2012,0.118857143,118.8571429
10/27/2012,0.121285714,121.2857143
10/28/2012,0.123714286,123.7142857
10/29/2012,0.126142857,126.1428571
10/30/2012,0.128571429,128.5714286
10/31/2012,0.131,131
11/1/2012,0.127857143,127.8571429
11/2/2012,0.124714286,124.7142857
11/3/2012,0.121571429,121.5714286
11/4/2012,0.118428571,118.4285714
11/5/2012,0.115285714,115.2857143
11/6/2012,0.112142857,112.1428571
11/7/2012,0.109,109
11/8/2012,0.104714286,104.7142857
11/9/2012,0.100428571,100.4285714
11/10/2012,0.096142857,96.14285714
11/11/2012,0.091857143,91.85714286
11/12/2012,0.087571429,87.57142857
11/13/2012,0.083285714,83.28571429
11/14/2012,0.079,79
11/15/2012,0.079,79
11/16/2012,0.079,79
11/17/2012,0.079,79
11/18/2012,0.079,79
11/19/2012,0.079,79
11/20/2012,0.079,79
11/21/2012,0.079,79
11/22/2012,0.079571429,79.57142857
11/23/2012,0.080142857,80.14285714
11/24/2012,0.080714286,80.71428571
11/25/2012,0.081285714,81.28571429
11/26/2012,0.081857143,81.85714286
11/27/2012,0.082428571,82.42857143
11/28/2012,0.083,83
11/29/2012,0.079714286,79.71428571
11/30/2012,0.076428571,76.42857143
12/1/2012,0.073142857,73.14285714
12/2/2012,0.069857143,69.85714286
12/3/2012,0.066571429,66.57142857
12/4/2012,0.063285714,63.28571429
12/5/2012,0.06,60
12/6/2012,0.059571429,59.57142857
12/7/2012,0.059142857,59.14285714
12/8/2012,0.058714286,58.71428571
12/9/2012,0.058285714,58.28571429
12/10/2012,0.057857143,57.85714286
12/11/2012,0.057428571,57.42857143
12/12/2012,0.057,57
12/13/2012,0.059642857,59.64285714
12/14/2012,0.062285714,62.28571429
12/15/2012,0.064928571,64.92857143
12/16/2012,0.067571429,67.57142857
12/17/2012,0.070214286,70.21428571
12/18/2012,0.072857143,72.85714286
12/19/2012,0.0755,75.5
12/20/2012,0.076142857,76.14285714
12/21/2012,0.076785714,76.78571429
12/22/2012,0.077428571,77.42857143
12/23/2012,0.078071429,78.07142857
12/24/2012,0.078714286,78.71428571
12/25/2012,0.079357143,79.35714286
12/26/2012,0.08,80
12/27/2012,0.079,79
12/28/2012,0.078,78
12/29/2012,0.077,77
12/30/2012,0.076,76
12/31/2012,0.075,75
1/1/2013,0.074,74
1/2/2013,0.073,73
1/3/2013,0.073,73
1/4/2013,0.073,73
1/5/2013,0.073,73
1/6/2013,0.073,73
1/7/2013,0.073,73
1/8/2013,0.073,73
1/9/2013,0.073,73
1/10/2013,0.071714286,71.71428571
1/11/2013,0.070428571,70.42857143
1/12/2013,0.069142857,69.14285714
1/13/2013,0.067857143,67.85714286
1/14/2013,0.066571429,66.57142857
1/15/2013,0.065285714,65.28571429
1/16/2013,0.064,64
1/17/2013,0.064285714,64.28571429
1/18/2013,0.064571429,64.57142857
1/19/2013,0.064857143,64.85714286
1/20/2013,0.065142857,65.14285714
1/21/2013,0.065428571,65.42857143
1/22/2013,0.065714286,65.71428571
1/23/2013,0.066,66
1/24/2013,0.066142857,66.14285714
1/25/2013,0.066285714,66.28571429
1/26/2013,0.066428571,66.42857143
1/27/2013,0.066571429,66.57142857
1/28/2013,0.066714286,66.71428571
1/29/2013,0.066857143,66.85714286
1/30/2013,0.067,67
1/31/2013,0.066357143,66.35714286
2/1/2013,0.065714286,65.71428571
2/2/2013,0.065071429,65.07142857
2/3/2013,0.064428571,64.42857143
2/4/2013,0.063785714,63.78571429
2/5/2013,0.063142857,63.14285714
2/6/2013,0.0625,62.5
2/7/2013,0.0615,61.5
2/8/2013,0.0605,60.5
2/9/2013,0.0595,59.5
2/10/2013,0.0585,58.5
2/11/2013,0.0575,57.5
2/12/2013,0.0565,56.5
2/13/2013,0.0555,55.5
2/14/2013,0.053,53
2/15/2013,0.0505,50.5
2/16/2013,0.048,48
2/17/2013,0.0455,45.5
2/18/2013,0.043,43
2/19/2013,0.0405,40.5
2/20/2013,0.038,38
2/21/2013,0.039857143,39.85714286
2/22/2013,0.041714286,41.71428571
2/23/2013,0.043571429,43.57142857
2/24/2013,0.045428571,45.42857143
2/25/2013,0.047285714,47.28571429
2/26/2013,0.049142857,49.14285714
2/27/2013,0.051,51
2/28/2013,0.053714286,53.71428571
3/1/2013,0.056428571,56.42857143
3/2/2013,0.059142857,59.14285714
3/3/2013,0.061857143,61.85714286
3/4/2013,0.064571429,64.57142857
3/5/2013,0.067285714,67.28571429
3/6/2013,0.07,70
3/7/2013,0.067642857,67.64285714
3/8/2013,0.065285714,65.28571429
3/9/2013,0.062928571,62.92857143
3/10/2013,0.060571429,60.57142857
3/11/2013,0.058214286,58.21428571
3/12/2013,0.055857143,55.85714286
3/13/2013,0.0535,53.5
3/14/2013,0.052892857,52.89285714
3/15/2013,0.052285714,52.28571429
3/16/2013,0.051678571,51.67857143
3/17/2013,0.051071429,51.07142857
3/18/2013,0.050464286,50.46428571
3/19/2013,0.049857143,49.85714286
3/20/2013,0.04925,49.25
3/21/2013,0.048642857,48.64285714
3/22/2013,0.048035714,48.03571429
3/23/2013,0.047428571,47.42857143
3/24/2013,0.046821429,46.82142857
3/25/2013,0.046214286,46.21428571
3/26/2013,0.045607143,45.60714286
3/27/2013,0.045,45
3/28/2013,0.045,45
3/29/2013,0.045,45
3/30/2013,0.045,45
3/31/2013,0.045,45
4/1/2013,0.045,45
4/2/2013,0.045,45
4/3/2013,0.045,45
4/4/2013,0.044785714,44.78571429
4/5/2013,0.044571429,44.57142857
4/6/2013,0.044357143,44.35714286
4/7/2013,0.044142857,44.14285714
4/8/2013,0.043928571,43.92857143
4/9/2013,0.043714286,43.71428571
4/10/2013,0.0435,43.5
4/11/2013,0.043142857,43.14285714
4/12/2013,0.042785714,42.78571429
4/13/2013,0.042428571,42.42857143
4/14/2013,0.042071429,42.07142857
4/15/2013,0.041714286,41.71428571
4/16/2013,0.041357143,41.35714286
4/17/2013,0.041,41
4/18/2013,0.041928571,41.92857143
4/19/2013,0.042857143,42.85714286
4/20/2013,0.043785714,43.78571429
4/21/2013,0.044714286,44.71428571
4/22/2013,0.045642857,45.64285714
4/23/2013,0.046571429,46.57142857
4/24/2013,0.0475,47.5
4/25/2013,0.048857143,48.85714286
4/26/2013,0.050214286,50.21428571
4/27/2013,0.051571429,51.57142857
4/28/2013,0.052928571,52.92857143
4/29/2013,0.054285714,54.28571429
4/30/2013,0.055642857,55.64285714
5/1/2013,0.057,57
5/2/2013,0.056190476,56.19047619
5/3/2013,0.055380952,55.38095238
5/4/2013,0.054571429,54.57142857
5/5/2013,0.053761905,53.76190476
5/6/2013,0.052952381,52.95238095
5/7/2013,0.052142857,52.14285714
5/8/2013,0.051333333,51.33333333
5/9/2013,0.052142857,52.14285714
5/10/2013,0.052952381,52.95238095
5/11/2013,0.053761905,53.76190476
5/12/2013,0.054571429,54.57142857
5/13/2013,0.055380952,55.38095238
5/14/2013,0.056190476,56.19047619
5/15/2013,0.057,57
5/16/2013,0.056928571,56.92857143
5/17/2013,0.056857143,56.85714286
5/18/2013,0.056785714,56.78571429
5/19/2013,0.056714286,56.71428571
5/20/2013,0.056642857,56.64285714
5/21/2013,0.056571429,56.57142857
5/22/2013,0.0565,56.5
5/23/2013,0.056857143,56.85714286
5/24/2013,0.057214286,57.21428571
5/25/2013,0.057571429,57.57142857
5/26/2013,0.057928571,57.92857143
5/27/2013,0.058285714,58.28571429
5/28/2013,0.058642857,58.64285714
5/29/2013,0.059,59
5/30/2013,0.0575,57.5
5/31/2013,0.056,56
6/1/2013,0.0545,54.5
6/2/2013,0.053,53
6/3/2013,0.0515,51.5
6/4/2013,0.05,50
6/5/2013,0.0485,48.5
6/6/2013,0.053857143,53.85714286
6/7/2013,0.059214286,59.21428571
6/8/2013,0.064571429,64.57142857
6/9/2013,0.069928571,69.92857143
6/10/2013,0.075285714,75.28571429
6/11/2013,0.080642857,80.64285714
6/12/2013,0.086,86
6/13/2013,0.103357143,103.3571429
6/14/2013,0.120714286,120.7142857
6/15/2013,0.138071429,138.0714286
6/16/2013,0.155428571,155.4285714
6/17/2013,0.172785714,172.7857143
6/18/2013,0.190142857,190.1428571
6/19/2013,0.2075,207.5
6/20/2013,0.204857143,204.8571429
6/21/2013,0.202214286,202.2142857
6/22/2013,0.199571429,199.5714286
6/23/2013,0.196928571,196.9285714
6/24/2013,0.194285714,194.2857143
6/25/2013,0.191642857,191.6428571
6/26/2013,0.189,189
6/27/2013,0.181416667,181.4166667
6/28/2013,0.173833333,173.8333333
6/29/2013,0.16625,166.25
6/30/2013,0.158666667,158.6666667
7/1/2013,0.151083333,151.0833333
7/2/2013,0.1435,143.5
7/3/2013,0.1536875,153.6875
7/4/2013,0.163875,163.875
7/5/2013,0.1740625,174.0625
7/6/2013,0.18425,184.25
7/7/2013,0.1944375,194.4375
7/8/2013,0.204625,204.625
7/9/2013,0.2148125,214.8125
7/10/2013,0.225,225
7/11/2013,0.215428571,215.4285714
7/12/2013,0.205857143,205.8571429
7/13/2013,0.196285714,196.2857143
7/14/2013,0.186714286,186.7142857
7/15/2013,0.177142857,177.1428571
7/16/2013,0.167571429,167.5714286
7/17/2013,0.158,158
7/18/2013,0.154,154
7/19/2013,0.15,150
7/20/2013,0.146,146
7/21/2013,0.142,142
7/22/2013,0.138,138
7/23/2013,0.134,134
7/24/2013,0.13,130
7/25/2013,0.129357143,129.3571429
7/26/2013,0.128714286,128.7142857
7/27/2013,0.128071429,128.0714286
7/28/2013,0.127428571,127.4285714
7/29/2013,0.126785714,126.7857143
7/30/2013,0.126142857,126.1428571
7/31/2013,0.1255,125.5
8/1/2013,0.121642857,121.6428571
8/2/2013,0.117785714,117.7857143
8/3/2013,0.113928571,113.9285714
8/4/2013,0.110071429,110.0714286
8/5/2013,0.106214286,106.2142857
8/6/2013,0.102357143,102.3571429
8/7/2013,0.0985,98.5
8/8/2013,0.095214286,95.21428571
8/9/2013,0.091928571,91.92857143
8/10/2013,0.088642857,88.64285714
8/11/2013,0.085357143,85.35714286
8/12/2013,0.082071429,82.07142857
8/13/2013,0.078785714,78.78571429
8/14/2013,0.0755,75.5
8/15/2013,0.075571429,75.57142857
8/16/2013,0.075642857,75.64285714
8/17/2013,0.075714286,75.71428571
8/18/2013,0.075785714,75.78571429
8/19/2013,0.075857143,75.85714286
8/20/2013,0.075928571,75.92857143
8/21/2013,0.076,76
8/22/2013,0.078142857,78.14285714
8/23/2013,0.080285714,80.28571429
8/24/2013,0.082428571,82.42857143
8/25/2013,0.084571429,84.57142857
8/26/2013,0.086714286,86.71428571
8/27/2013,0.088857143,88.85714286
8/28/2013,0.091,91
8/29/2013,0.088285714,88.28571429
8/30/2013,0.085571429,85.57142857
8/31/2013,0.082857143,82.85714286
9/1/2013,0.080142857,80.14285714
9/2/2013,0.077428571,77.42857143
9/3/2013,0.074714286,74.71428571
9/4/2013,0.072,72
9/5/2013,0.075928571,75.92857143
9/6/2013,0.079857143,79.85714286
9/7/2013,0.083785714,83.78571429
9/8/2013,0.087714286,87.71428571
9/9/2013,0.091642857,91.64285714
9/10/2013,0.095571429,95.57142857
9/11/2013,0.0995,99.5
9/12/2013,0.096857143,96.85714286
9/13/2013,0.094214286,94.21428571
9/14/2013,0.091571429,91.57142857
9/15/2013,0.088928571,88.92857143
9/16/2013,0.086285714,86.28571429
9/17/2013,0.083642857,83.64285714
9/18/2013,0.081,81
9/19/2013,0.090214286,90.21428571
9/20/2013,0.099428571,99.42857143
9/21/2013,0.108642857,108.6428571
9/22/2013,0.117857143,117.8571429
9/23/2013,0.127071429,127.0714286
9/24/2013,0.136285714,136.2857143
9/25/2013,0.1455,145.5
9/26/2013,0.139285714,139.2857143
9/27/2013,0.133071429,133.0714286
9/28/2013,0.126857143,126.8571429
9/29/2013,0.120642857,120.6428571
9/30/2013,0.114428571,114.4285714
10/1/2013,0.108214286,108.2142857
10/2/2013,0.102,102
10/3/2013,0.100357143,100.3571429
10/4/2013,0.098714286,98.71428571
10/5/2013,0.097071429,97.07142857
10/6/2013,0.095428571,95.42857143
10/7/2013,0.093785714,93.78571429
10/8/2013,0.092142857,92.14285714
10/9/2013,0.0905,90.5
10/10/2013,0.091714286,91.71428571
10/11/2013,0.092928571,92.92857143
10/12/2013,0.094142857,94.14285714
10/13/2013,0.095357143,95.35714286
10/14/2013,0.096571429,96.57142857
10/15/2013,0.097785714,97.78571429
10/16/2013,0.099,99
10/17/2013,0.096214286,96.21428571
10/18/2013,0.093428571,93.42857143
10/19/2013,0.090642857,90.64285714
10/20/2013,0.087857143,87.85714286
10/21/2013,0.085071429,85.07142857
10/22/2013,0.082285714,82.28571429
10/23/2013,0.0795,79.5
10/24/2013,0.075857143,75.85714286
10/25/2013,0.072214286,72.21428571
10/26/2013,0.068571429,68.57142857
10/27/2013,0.064928571,64.92857143
10/28/2013,0.061285714,61.28571429
10/29/2013,0.057642857,57.64285714
10/30/2013,0.054,54
10/31/2013,0.0622,62.2
11/1/2013,0.0704,70.4
11/2/2013,0.0786,78.6
11/3/2013,0.0868,86.8
11/4/2013,0.095,95
11/5/2013,0.08625,86.25
11/6/2013,0.0775,77.5
11/7/2013,0.076,76
11/8/2013,0.0745,74.5
11/9/2013,0.073,73
11/10/2013,0.0715,71.5
11/11/2013,0.07,70
11/12/2013,0.0685,68.5
11/13/2013,0.067,67
11/14/2013,0.065357143,65.35714286
11/15/2013,0.063714286,63.71428571
11/16/2013,0.062071429,62.07142857
11/17/2013,0.060428571,60.42857143
11/18/2013,0.058785714,58.78571429
11/19/2013,0.057142857,57.14285714
11/20/2013,0.0555,55.5
11/21/2013,0.052857143,52.85714286
11/22/2013,0.050214286,50.21428571
11/23/2013,0.047571429,47.57142857
11/24/2013,0.044928571,44.92857143
11/25/2013,0.042285714,42.28571429
11/26/2013,0.039642857,39.64285714
11/27/2013,0.037,37
11/28/2013,0.037857143,37.85714286
11/29/2013,0.038714286,38.71428571
11/30/2013,0.039571429,39.57142857
12/1/2013,0.040428571,40.42857143
12/2/2013,0.041285714,41.28571429
12/3/2013,0.042142857,42.14285714
12/4/2013,0.043,43
12/5/2013,0.041857143,41.85714286
12/6/2013,0.040714286,40.71428571
12/7/2013,0.039571429,39.57142857
12/8/2013,0.038428571,38.42857143
12/9/2013,0.037285714,37.28571429
12/10/2013,0.036142857,36.14285714
12/11/2013,0.035,35
12/12/2013,0.037,37
12/13/2013,0.039,39
12/14/2013,0.041,41
12/15/2013,0.043,43
12/16/2013,0.045,45
12/17/2013,0.047,47
12/18/2013,0.049,49
12/19/2013,0.048875,48.875
12/20/2013,0.04875,48.75
12/21/2013,0.048625,48.625
12/22/2013,0.0485,48.5
12/23/2013,0.048375,48.375
12/24/2013,0.04825,48.25
12/25/2013,0.048125,48.125
12/26/2013,0.048,48
12/27/2013,0.0475,47.5
12/28/2013,0.047,47
12/29/2013,0.0465,46.5
12/30/2013,0.046,46
12/31/2013,0.045777778,45.77777778
1/1/2014,0.045555556,45.55555556
1/2/2014,0.045333333,45.33333333
1/3/2014,0.045111111,45.11111111
1/4/2014,0.044888889,44.88888889
1/5/2014,0.044666667,44.66666667
1/6/2014,0.044444444,44.44444444
1/7/2014,0.044222222,44.22222222
1/8/2014,0.044,44
1/9/2014,0.043857143,43.85714286
1/10/2014,0.043714286,43.71428571
1/11/2014,0.043571429,43.57142857
1/12/2014,0.043428571,43.42857143
1/13/2014,0.043285714,43.28571429
1/14/2014,0.043142857,43.14285714
1/15/2014,0.043,43
1/16/2014,0.044571429,44.57142857
1/17/2014,0.046142857,46.14285714
1/18/2014,0.047714286,47.71428571
1/19/2014,0.049285714,49.28571429
1/20/2014,0.050857143,50.85714286
1/21/2014,0.052428571,52.42857143
1/22/2014,0.054,54
1/23/2014,0.054357143,54.35714286
1/24/2014,0.054714286,54.71428571
1/25/2014,0.055071429,55.07142857
1/26/2014,0.055428571,55.42857143
1/27/2014,0.055785714,55.78571429
1/28/2014,0.056142857,56.14285714
1/29/2014,0.0565,56.5
1/30/2014,0.0546,54.6
1/31/2014,0.0527,52.7
2/1/2014,0.0508,50.8
2/2/2014,0.0489,48.9
2/3/2014,0.047,47
2/4/2014,0.052,52
2/5/2014,0.057,57
2/6/2014,0.056857143,56.85714286
2/7/2014,0.056714286,56.71428571
2/8/2014,0.056571429,56.57142857
2/9/2014,0.056428571,56.42857143
2/10/2014,0.056285714,56.28571429
2/11/2014,0.056142857,56.14285714
2/12/2014,0.056,56
2/13/2014,0.055714286,55.71428571
2/14/2014,0.055428571,55.42857143
2/15/2014,0.055142857,55.14285714
2/16/2014,0.054857143,54.85714286
2/17/2014,0.054571429,54.57142857
2/18/2014,0.054285714,54.28571429
2/19/2014,0.054,54
2/20/2014,0.054785714,54.78571429
2/21/2014,0.055571429,55.57142857
2/22/2014,0.056357143,56.35714286
2/23/2014,0.057142857,57.14285714
2/24/2014,0.057928571,57.92857143
2/25/2014,0.058714286,58.71428571
2/26/2014,0.0595,59.5
2/27/2014,0.061,61
2/28/2014,0.0625,62.5
3/1/2014,0.064,64
3/2/2014,0.0655,65.5
3/3/2014,0.067,67
3/4/2014,0.0685,68.5
3/5/2014,0.07,70
3/6/2014,0.070142857,70.14285714
3/7/2014,0.070285714,70.28571429
3/8/2014,0.070428571,70.42857143
3/9/2014,0.070571429,70.57142857
3/10/2014,0.070714286,70.71428571
3/11/2014,0.070857143,70.85714286
3/12/2014,0.071,71
3/13/2014,0.077571429,77.57142857
3/14/2014,0.084142857,84.14285714
3/15/2014,0.090714286,90.71428571
3/16/2014,0.097285714,97.28571429
3/17/2014,0.103857143,103.8571429
3/18/2014,0.110428571,110.4285714
3/19/2014,0.117,117
3/20/2014,0.109,109
3/21/2014,0.101,101
3/22/2014,0.093,93
3/23/2014,0.085,85
3/24/2014,0.077,77
3/25/2014,0.069,69
3/26/2014,0.061,61
3/27/2014,0.062142857,62.14285714
3/28/2014,0.063285714,63.28571429
3/29/2014,0.064428571,64.42857143
3/30/2014,0.065571429,65.57142857
3/31/2014,0.066714286,66.71428571
4/1/2014,0.067857143,67.85714286
4/2/2014,0.069,69
4/3/2014,0.066357143,66.35714286
4/4/2014,0.063714286,63.71428571
4/5/2014,0.061071429,61.07142857
4/6/2014,0.058428571,58.42857143
4/7/2014,0.055785714,55.78571429
4/8/2014,0.053142857,53.14285714
4/9/2014,0.0505,50.5
4/10/2014,0.050285714,50.28571429
4/11/2014,0.050071429,50.07142857
4/12/2014,0.049857143,49.85714286
4/13/2014,0.049642857,49.64285714
4/14/2014,0.049428571,49.42857143
4/15/2014,0.049214286,49.21428571
4/16/2014,0.049,49
4/17/2014,0.050785714,50.78571429
4/18/2014,0.052571429,52.57142857
4/19/2014,0.054357143,54.35714286
4/20/2014,0.056142857,56.14285714
4/21/2014,0.057928571,57.92857143
4/22/2014,0.059714286,59.71428571
4/23/2014,0.0615,61.5
4/24/2014,0.061857143,61.85714286
4/25/2014,0.062214286,62.21428571
4/26/2014,0.062571429,62.57142857
4/27/2014,0.062928571,62.92857143
4/28/2014,0.063285714,63.28571429
4/29/2014,0.063642857,63.64285714
4/30/2014,0.064,64
5/1/2014,0.0642,64.2
5/2/2014,0.0644,64.4
5/3/2014,0.0646,64.6
5/4/2014,0.0648,64.8
5/5/2014,0.065,65
5/6/2014,0.0625,62.5
5/7/2014,0.06,60
5/8/2014,0.060714286,60.71428571
5/9/2014,0.061428571,61.42857143
5/10/2014,0.062142857,62.14285714
5/11/2014,0.062857143,62.85714286
5/12/2014,0.063571429,63.57142857
5/13/2014,0.064285714,64.28571429
5/14/2014,0.065,65
5/15/2014,0.065857143,65.85714286
5/16/2014,0.066714286,66.71428571
5/17/2014,0.067571429,67.57142857
5/18/2014,0.068428571,68.42857143
5/19/2014,0.069285714,69.28571429
5/20/2014,0.070142857,70.14285714
5/21/2014,0.071,71
5/22/2014,0.072,72
5/23/2014,0.073,73
5/24/2014,0.074,74
5/25/2014,0.075,75
5/26/2014,0.076,76
5/27/2014,0.077,77
5/28/2014,0.078,78
5/29/2014,0.078,78
5/30/2014,0.078,78
5/31/2014,0.078,78
6/1/2014,0.078,78
6/2/2014,0.078,78
6/3/2014,0.078,78
6/4/2014,0.078,78
6/5/2014,0.079428571,79.42857143
6/6/2014,0.080857143,80.85714286
6/7/2014,0.082285714,82.28571429
6/8/2014,0.083714286,83.71428571
6/9/2014,0.085142857,85.14285714
6/10/2014,0.086571429,86.57142857
6/11/2014,0.088,88
6/12/2014,0.086071429,86.07142857
6/13/2014,0.084142857,84.14285714
6/14/2014,0.082214286,82.21428571
6/15/2014,0.080285714,80.28571429
6/16/2014,0.078357143,78.35714286
6/17/2014,0.076428571,76.42857143
6/18/2014,0.0745,74.5
6/19/2014,0.075,75
6/20/2014,0.0755,75.5
6/21/2014,0.076,76
6/22/2014,0.0765,76.5
6/23/2014,0.077,77
6/24/2014,0.0775,77.5
6/25/2014,0.078,78
6/26/2014,0.095833333,95.83333333
6/27/2014,0.113666667,113.6666667
6/28/2014,0.1315,131.5
6/29/2014,0.149333333,149.3333333
6/30/2014,0.167166667,167.1666667
7/1/2014,0.185,185
7/2/2014,0.1825,182.5
7/3/2014,0.18,180
7/4/2014,0.1775,177.5
7/5/2014,0.175,175
7/6/2014,0.1725,172.5
7/7/2014,0.17,170
7/8/2014,0.1675,167.5
7/9/2014,0.165,165
7/10/2014,0.162285714,162.2857143
7/11/2014,0.159571429,159.5714286
7/12/2014,0.156857143,156.8571429
7/13/2014,0.154142857,154.1428571
7/14/2014,0.151428571,151.4285714
7/15/2014,0.148714286,148.7142857
7/16/2014,0.146,146
7/17/2014,0.145571429,145.5714286
7/18/2014,0.145142857,145.1428571
7/19/2014,0.144714286,144.7142857
7/20/2014,0.144285714,144.2857143
7/21/2014,0.143857143,143.8571429
7/22/2014,0.143428571,143.4285714
7/23/2014,0.143,143
7/24/2014,0.140285714,140.2857143
7/25/2014,0.137571429,137.5714286
7/26/2014,0.134857143,134.8571429
7/27/2014,0.132142857,132.1428571
7/28/2014,0.129428571,129.4285714
7/29/2014,0.126714286,126.7142857
7/30/2014,0.124,124
7/31/2014,0.122875,122.875
8/1/2014,0.12175,121.75
8/2/2014,0.120625,120.625
8/3/2014,0.1195,119.5
8/4/2014,0.118375,118.375
8/5/2014,0.11725,117.25
8/6/2014,0.116125,116.125
8/7/2014,0.115,115
8/8/2014,0.113916667,113.9166667
8/9/2014,0.112833333,112.8333333
8/10/2014,0.11175,111.75
8/11/2014,0.110666667,110.6666667
8/12/2014,0.109583333,109.5833333
8/13/2014,0.1085,108.5
8/14/2014,0.1056,105.6
8/15/2014,0.1027,102.7
8/16/2014,0.0998,99.8
8/17/2014,0.0969,96.9
8/18/2014,0.094,94
8/19/2014,0.085,85
8/20/2014,0.076,76
8/21/2014,0.076214286,76.21428571
8/22/2014,0.076428571,76.42857143
8/23/2014,0.076642857,76.64285714
8/24/2014,0.076857143,76.85714286
8/25/2014,0.077071429,77.07142857
8/26/2014,0.077285714,77.28571429
8/27/2014,0.0775,77.5
8/28/2014,0.078142857,78.14285714
8/29/2014,0.078785714,78.78571429
8/30/2014,0.079428571,79.42857143
8/31/2014,0.080071429,80.07142857
9/1/2014,0.080714286,80.71428571
9/2/2014,0.081357143,81.35714286
9/3/2014,0.082,82
9/4/2014,0.085428571,85.42857143
9/5/2014,0.088857143,88.85714286
9/6/2014,0.092285714,92.28571429
9/7/2014,0.095714286,95.71428571
9/8/2014,0.099142857,99.14285714
9/9/2014,0.102571429,102.5714286
9/10/2014,0.106,106
9/11/2014,0.103571429,103.5714286
9/12/2014,0.101142857,101.1428571
9/13/2014,0.098714286,98.71428571
9/14/2014,0.096285714,96.28571429
9/15/2014,0.093857143,93.85714286
9/16/2014,0.091428571,91.42857143
9/17/2014,0.089,89
9/18/2014,0.088714286,88.71428571
9/19/2014,0.088428571,88.42857143
9/20/2014,0.088142857,88.14285714
9/21/2014,0.087857143,87.85714286
9/22/2014,0.087571429,87.57142857
9/23/2014,0.087285714,87.28571429
9/24/2014,0.087,87
9/25/2014,0.090142857,90.14285714
9/26/2014,0.093285714,93.28571429
9/27/2014,0.096428571,96.42857143
9/28/2014,0.099571429,99.57142857
9/29/2014,0.102714286,102.7142857
9/30/2014,0.105857143,105.8571429
10/1/2014,0.109,109
10/2/2014,0.103357143,103.3571429
10/3/2014,0.097714286,97.71428571
10/4/2014,0.092071429,92.07142857
10/5/2014,0.086428571,86.42857143
10/6/2014,0.080785714,80.78571429
10/7/2014,0.075142857,75.14285714
10/8/2014,0.0695,69.5
10/9/2014,0.068,68
10/10/2014,0.0665,66.5
10/11/2014,0.065,65
10/12/2014,0.0635,63.5
10/13/2014,0.062,62
10/14/2014,0.0605,60.5
10/15/2014,0.059,59
10/16/2014,0.063,63
10/17/2014,0.067,67
10/18/2014,0.071,71
10/19/2014,0.075,75
10/20/2014,0.079,79
10/21/2014,0.083,83
10/22/2014,0.087,87
10/23/2014,0.09125,91.25
10/24/2014,0.0955,95.5
10/25/2014,0.09975,99.75
10/26/2014,0.104,104
10/27/2014,0.10825,108.25
10/28/2014,0.1125,112.5
10/29/2014,0.11675,116.75
10/30/2014,0.121,121
